Data Size:	256 x 256
Surface Size:	5.0000 x 5.0000
X Unit:	MicroMeter
Y Unit:	MicroMeter
Z Unit:	NanoMeter

X	Y	Z
0.0000	0.0000	-0.012092852	
0.0195	0.0000	-0.502135521	
0.0391	0.0000	-0.387871507	
0.0586	0.0000	-0.349026579	
0.0781	0.0000	-0.328226874	
0.0977	0.0000	-0.499495249	
0.1172	0.0000	-0.465084367	
0.1367	0.0000	-0.232659753	
0.1562	0.0000	-0.386668940	
0.1758	0.0000	-0.864900924	
0.1953	0.0000	-0.448779171	
0.2148	0.0000	-0.067652788	
0.2344	0.0000	-0.419030756	
0.2539	0.0000	-0.483418474	
0.2734	0.0000	-0.139323091	
0.2930	0.0000	-0.152316188	
0.3125	0.0000	-0.233559998	
0.3320	0.0000	-0.378392055	
0.3516	0.0000	-0.219290433	
0.3711	0.0000	-0.378324872	
0.3906	0.0000	-0.303040151	
0.4102	0.0000	-0.421946477	
0.4297	0.0000	-0.627242793	
0.4492	0.0000	-0.329718326	
0.4688	0.0000	-0.082137338	
0.4883	0.0000	-0.189253133	
0.5078	0.0000	-0.493683961	
0.5273	0.0000	-0.510660982	
0.5469	0.0000	-0.451956904	
0.5664	0.0000	-0.477634060	
0.5859	0.0000	-0.452789967	
0.6055	0.0000	-0.309382180	
0.6250	0.0000	-0.001578789	
0.6445	0.0000	0.068042447	
0.6641	0.0000	0.699907396	
0.6836	0.0000	1.386969496	
0.7031	0.0000	0.945096687	
0.7227	0.0000	-0.187707935	
0.7422	0.0000	-0.743112469	
0.7617	0.0000	-1.481475134	
0.7812	0.0000	-1.123069876	
0.8008	0.0000	-1.095202571	
0.8203	0.0000	-1.394769386	
0.8398	0.0000	-1.101410235	
0.8594	0.0000	-1.359706834	
0.8789	0.0000	-1.372565566	
0.8984	0.0000	-0.718893174	
0.9180	0.0000	-0.625966325	
0.9375	0.0000	-0.775837070	
0.9570	0.0000	-0.773069150	
0.9766	0.0000	-0.795111732	
0.9961	0.0000	-0.642190901	
1.0156	0.0000	-0.383269505	
1.0352	0.0000	-0.243704557	
1.0547	0.0000	-0.370289844	
1.0742	0.0000	-0.804107470	
1.0938	0.0000	-0.761500322	
1.1133	0.0000	-0.210388750	
1.1328	0.0000	-0.230745051	
1.1523	0.0000	-0.381704153	
1.1719	0.0000	-0.238121691	
1.1914	0.0000	-0.258672821	
1.2109	0.0000	-0.024514898	
1.2305	0.0000	-0.089614751	
1.2500	0.0000	-0.610507629	
1.2695	0.0000	-0.977700360	
1.2891	0.0000	-0.595250481	
1.3086	0.0000	-0.800385559	
1.3281	0.0000	-0.798638814	
1.3477	0.0000	-0.552589587	
1.3672	0.0000	-0.226028839	
1.3867	0.0000	1.164917862	
1.4062	0.0000	1.489026448	
1.4258	0.0000	1.345363367	
1.4453	0.0000	1.253323328	
1.4648	0.0000	1.161001122	
1.4844	0.0000	1.279699182	
1.5039	0.0000	0.242293725	
1.5234	0.0000	-0.024064775	
1.5430	0.0000	0.139014051	
1.5625	0.0000	0.033658438	
1.5820	0.0000	-0.057132007	
1.6016	0.0000	-0.063151560	
1.6211	0.0000	-0.225807137	
1.6406	0.0000	-0.363329736	
1.6602	0.0000	-0.633054080	
1.6797	0.0000	-0.807809227	
1.6992	0.0000	-0.462088027	
1.7188	0.0000	-0.599986848	
1.7383	0.0000	-0.871034687	
1.7578	0.0000	-1.129512679	
1.7773	0.0000	-0.748950629	
1.7969	0.0000	-0.575955664	
1.8164	0.0000	-0.546852200	
1.8359	0.0000	-0.235743430	
1.8555	0.0000	1.350509548	
1.8750	0.0000	0.576083311	
1.8945	0.0000	-0.513455774	
1.9141	0.0000	-0.552542559	
1.9336	0.0000	-0.835824334	
1.9531	0.0000	-0.460643603	
1.9727	0.0000	-0.397572662	
1.9922	0.0000	-0.488336234	
2.0117	0.0000	-1.255735180	
2.0312	0.0000	-0.722238863	
2.0508	0.0000	-0.345506216	
2.0703	0.0000	-0.225202494	
2.0898	0.0000	0.822159411	
2.1094	0.0000	1.705367569	
2.1289	0.0000	1.709761305	
2.1484	0.0000	1.517054992	
2.1680	0.0000	1.450745854	
2.1875	0.0000	0.574007371	
2.2070	0.0000	-0.327380375	
2.2266	0.0000	-1.377268342	
2.2461	0.0000	-2.276774977	
2.2656	0.0000	-1.373546431	
2.2852	0.0000	-0.674169776	
2.3047	0.0000	-0.672543960	
2.3242	0.0000	-0.597245802	
2.3438	0.0000	-0.521007089	
2.3633	0.0000	-0.263456216	
2.3828	0.0000	-0.464439415	
2.4023	0.0000	-0.539529307	
2.4219	0.0000	-0.832942204	
2.4414	0.0000	-0.484600886	
2.4609	0.0000	-0.228931123	
2.4805	0.0000	-0.464405823	
2.5000	0.0000	-0.461846170	
2.5195	0.0000	0.293500234	
2.5391	0.0000	1.621711907	
2.5586	0.0000	1.848976904	
2.5781	0.0000	1.677500264	
2.5977	0.0000	1.523652314	
2.6172	0.0000	1.675128721	
2.6367	0.0000	2.503771244	
2.6562	0.0000	3.746593946	
2.6758	0.0000	4.054007678	
2.6953	0.0000	5.122545510	
2.7148	0.0000	5.917328048	
2.7344	0.0000	6.900188025	
2.7539	0.0000	8.107363686	
2.7734	0.0000	8.261601294	
2.7930	0.0000	8.180874789	
2.8125	0.0000	6.026721330	
2.8320	0.0000	3.983949756	
2.8516	0.0000	3.759707972	
2.8711	0.0000	2.385879375	
2.8906	0.0000	-0.117085680	
2.9102	0.0000	-0.477130191	
2.9297	0.0000	-0.298733752	
2.9492	0.0000	-0.125651450	
2.9688	0.0000	-0.240950075	
2.9883	0.0000	0.135003255	
3.0078	0.0000	1.745488965	
3.0273	0.0000	1.894338535	
3.0469	0.0000	1.919411048	
3.0664	0.0000	1.764723317	
3.0859	0.0000	1.657728451	
3.1055	0.0000	1.831865519	
3.1250	0.0000	1.066052079	
3.1445	0.0000	-0.234520708	
3.1641	0.0000	-0.176038333	
3.1836	0.0000	-0.422692202	
3.2031	0.0000	-0.640135116	
3.2227	0.0000	-0.449538334	
3.2422	0.0000	-0.461214654	
3.2617	0.0000	-0.835448111	
3.2812	0.0000	-0.927441123	
3.3008	0.0000	-0.715883397	
3.3203	0.0000	-0.616103932	
3.3398	0.0000	-0.607155222	
3.3594	0.0000	-0.580349400	
3.3789	0.0000	-0.790852361	
3.3984	0.0000	-0.838632562	
3.4180	0.0000	-0.453528975	
3.4375	0.0000	-0.320655405	
3.4570	0.0000	-0.710179602	
3.4766	0.0000	0.143320450	
3.4961	0.0000	1.184709830	
3.5156	0.0000	0.183341072	
3.5352	0.0000	0.476606167	
3.5547	0.0000	-0.018193024	
3.5742	0.0000	-0.788464023	
3.5938	0.0000	-1.048782815	
3.6133	0.0000	-1.463245160	
3.6328	0.0000	-1.524082282	
3.6523	0.0000	-1.224031753	
3.6719	0.0000	-0.836966436	
3.6914	0.0000	-0.689981180	
3.7109	0.0000	-0.599835687	
3.7305	0.0000	-0.665782040	
3.7500	0.0000	-0.189589045	
3.7695	0.0000	0.711771828	
3.7891	0.0000	0.850638077	
3.8086	0.0000	-0.048529287	
3.8281	0.0000	-0.586540269	
3.8477	0.0000	-0.607027575	
3.8672	0.0000	-0.548256315	
3.8867	0.0000	-1.124668820	
3.9063	0.0000	-1.448108940	
3.9258	0.0000	-0.960767008	
3.9453	0.0000	-0.894793782	
3.9648	0.0000	-0.980246577	
3.9844	0.0000	-1.009806881	
4.0039	0.0000	-0.673867455	
4.0234	0.0000	-0.684277385	
4.0430	0.0000	-0.820120422	
4.0625	0.0000	-0.698143855	
4.0820	0.0000	-0.691341626	
4.1016	0.0000	-0.729810332	
4.1211	0.0000	-0.508292798	
4.1406	0.0000	-0.601783980	
4.1602	0.0000	-0.161577297	
4.1797	0.0000	1.173450041	
4.1992	0.0000	1.507105262	
4.2187	0.0000	0.693363820	
4.2383	0.0000	-0.619500008	
4.2578	0.0000	-0.641092467	
4.2773	0.0000	-0.352758568	
4.2969	0.0000	-0.442416988	
4.3164	0.0000	-0.609352090	
4.3359	0.0000	-0.663380265	
4.3555	0.0000	-0.590685429	
4.3750	0.0000	-0.628966024	
4.3945	0.0000	-0.902193936	
4.4141	0.0000	-0.979198530	
4.4336	0.0000	-0.711395606	
4.4531	0.0000	-1.027055991	
4.4727	0.0000	-1.380221013	
4.4922	0.0000	-1.306172450	
4.5117	0.0000	-0.988677982	
4.5312	0.0000	-0.861246196	
4.5508	0.0000	-1.786429987	
4.5703	0.0000	-1.486161114	
4.5898	0.0000	-0.743982482	
4.6094	0.0000	-0.699655462	
4.6289	0.0000	-0.740808109	
4.6484	0.0000	-0.821037463	
4.6680	0.0000	-1.183661783	
4.6875	0.0000	-0.990172793	
4.7070	0.0000	-1.001405708	
4.7266	0.0000	-1.995609452	
4.7461	0.0000	-2.938650354	
4.7656	0.0000	-3.213399950	
4.7852	0.0000	-1.834623361	
4.8047	0.0000	-1.022453989	
4.8242	0.0000	-1.578214590	
4.8437	0.0000	-0.996450998	
4.8633	0.0000	0.931391455	
4.8828	0.0000	1.367594060	
4.9023	0.0000	1.240165633	
4.9219	0.0000	1.109105991	
4.9414	0.0000	1.420134143	
4.9609	0.0000	1.862762755	
4.9805	0.0000	3.277505501	
0.0000	0.0195	-0.271974958	
0.0195	0.0195	-0.343638542	
0.0391	0.0195	-0.534813094	
0.0586	0.0195	-0.287272416	
0.0781	0.0195	-0.146054778	
0.0977	0.0195	-0.320379957	
0.1172	0.0195	-0.107297188	
0.1367	0.0195	-0.172074565	
0.1562	0.0195	-0.221547765	
0.1758	0.0195	-0.215353538	
0.1953	0.0195	0.001430987	
0.2148	0.0195	0.119961091	
0.2344	0.0195	0.257927095	
0.2539	0.0195	0.073537976	
0.2734	0.0195	0.111415476	
0.2930	0.0195	0.237879834	
0.3125	0.0195	-0.094304090	
0.3320	0.0195	-0.091106203	
0.3516	0.0195	-0.105604189	
0.3711	0.0195	-0.132114407	
0.3906	0.0195	-0.238020917	
0.4102	0.0195	-0.636634908	
0.4297	0.0195	-0.741009656	
0.4492	0.0195	-0.256502826	
0.4688	0.0195	-0.238188873	
0.4883	0.0195	-0.122352788	
0.5078	0.0195	-0.270335705	
0.5273	0.0195	-0.371646931	
0.5469	0.0195	-0.446058280	
0.5664	0.0195	-0.588942043	
0.5859	0.0195	-0.824913894	
0.6055	0.0195	-0.512186025	
0.6250	0.0195	-0.570177968	
0.6445	0.0195	-1.159744809	
0.6641	0.0195	-0.458157850	
0.6836	0.0195	-0.007793171	
0.7031	0.0195	-0.016923274	
0.7227	0.0195	-0.271773410	
0.7422	0.0195	-0.295058869	
0.7617	0.0195	-0.489619420	
0.7812	0.0195	-0.510728164	
0.8008	0.0195	-0.577998012	
0.8203	0.0195	-0.654129233	
0.8398	0.0195	-0.843664533	
0.8594	0.0195	-1.198777847	
0.8789	0.0195	-0.932076717	
0.8984	0.0195	-0.395778889	
0.9180	0.0195	-0.300500652	
0.9375	0.0195	-0.213364936	
0.9570	0.0195	-0.474489918	
0.9766	0.0195	-0.684381518	
0.9961	0.0195	-0.450848393	
1.0156	0.0195	-0.347078287	
1.0352	0.0195	-0.178141145	
1.0547	0.0195	-0.147277500	
1.0742	0.0195	-0.441953428	
1.0938	0.0195	-0.501309176	
1.1133	0.0195	-0.354448208	
1.1328	0.0195	-0.487872674	
1.1523	0.0195	-0.316275105	
1.1719	0.0195	-0.265485127	
1.1914	0.0195	-0.258263008	
1.2109	0.0195	-0.154721322	
1.2305	0.0195	-0.136971703	
1.2500	0.0195	-0.367730190	
1.2695	0.0195	-0.665550260	
1.2891	0.0195	-0.498527820	
1.3086	0.0195	-0.507301856	
1.3281	0.0195	-0.673027674	
1.3477	0.0195	-0.810980241	
1.3672	0.0195	0.496539218	
1.3867	0.0195	1.637304968	
1.4062	0.0195	1.051016633	
1.4258	0.0195	1.255157410	
1.4453	0.0195	1.590102536	
1.4648	0.0195	1.532016537	
1.4844	0.0195	0.879264545	
1.5039	0.0195	-0.002788074	
1.5234	0.0195	-0.016936711	
1.5430	0.0195	0.036137472	
1.5625	0.0195	0.077118804	
1.5820	0.0195	0.151953403	
1.6016	0.0195	0.114478998	
1.6211	0.0195	0.000376222	
1.6406	0.0195	-0.509350923	
1.6602	0.0195	-1.168035131	
1.6797	0.0195	-0.594706303	
1.6992	0.0195	-0.437579847	
1.7188	0.0195	-0.776864962	
1.7383	0.0195	-1.246940989	
1.7578	0.0195	-0.780949659	
1.7773	0.0195	-0.501638371	
1.7969	0.0195	-0.401308009	
1.8164	0.0195	-0.468786123	
1.8359	0.0195	0.065758241	
1.8555	0.0195	1.613253629	
1.8750	0.0195	0.885351280	
1.8945	0.0195	-0.514880044	
1.9141	0.0195	-0.385123742	
1.9336	0.0195	-0.455329466	
1.9531	0.0195	-0.552838162	
1.9727	0.0195	-0.455416803	
1.9922	0.0195	-0.860258613	
2.0117	0.0195	-1.737689075	
2.0312	0.0195	-0.982302362	
2.0508	0.0195	-0.707754313	
2.0703	0.0195	-0.709064372	
2.0898	0.0195	0.865505567	
2.1094	0.0195	1.751790684	
2.1289	0.0195	1.338698862	
2.1484	0.0195	1.354218022	
2.1680	0.0195	0.055089659	
2.1875	0.0195	-0.639752176	
2.2070	0.0195	-0.986830463	
2.2266	0.0195	-0.922765221	
2.2461	0.0195	-1.556685955	
2.2656	0.0195	-1.837649933	
2.2852	0.0195	-1.157803234	
2.3047	0.0195	-0.812861351	
2.3242	0.0195	-0.800566952	
2.3438	0.0195	-0.517916693	
2.3633	0.0195	-0.381072637	
2.3828	0.0195	-0.474913168	
2.4023	0.0195	-0.509969002	
2.4219	0.0195	-0.523109901	
2.4414	0.0195	-0.277571261	
2.4609	0.0195	-0.115977168	
2.4805	0.0195	-0.276570242	
2.5000	0.0195	-0.265794167	
2.5195	0.0195	-0.160599792	
2.5391	0.0195	1.087275034	
2.5586	0.0195	1.726039628	
2.5781	0.0195	1.645299686	
2.5977	0.0195	1.588248298	
2.6172	0.0195	1.567542649	
2.6367	0.0195	2.695160781	
2.6562	0.0195	3.705364039	
2.6758	0.0195	4.035566079	
2.6953	0.0195	4.974401356	
2.7148	0.0195	6.213676821	
2.7344	0.0195	7.120130128	
2.7539	0.0195	8.269401183	
2.7734	0.0195	8.070460333	
2.7930	0.0195	6.650746081	
2.8125	0.0195	5.528744406	
2.8320	0.0195	3.778801241	
2.8516	0.0195	3.673519529	
2.8711	0.0195	2.631021638	
2.8906	0.0195	0.011857713	
2.9102	0.0195	-0.451029785	
2.9297	0.0195	-0.435114249	
2.9492	0.0195	-0.490244217	
2.9688	0.0195	-1.382683252	
2.9883	0.0195	-0.078536355	
3.0078	0.0195	1.557304034	
3.0273	0.0195	1.417100852	
3.0469	0.0195	1.411511268	
3.0664	0.0195	1.724165236	
3.0859	0.0195	1.570236667	
3.1055	0.0195	1.505365235	
3.1250	0.0195	0.455766152	
3.1445	0.0195	-0.670024615	
3.1641	0.0195	-0.656534367	
3.1836	0.0195	-1.020757631	
3.2031	0.0195	-0.787755247	
3.2227	0.0195	-0.634263365	
3.2422	0.0195	-0.992265528	
3.2617	0.0195	-0.687740644	
3.2812	0.0195	-0.800016055	
3.3008	0.0195	-0.655452729	
3.3203	0.0195	-0.640706168	
3.3398	0.0195	-0.547000002	
3.3594	0.0195	-1.094550900	
3.3789	0.0195	-1.711514769	
3.3984	0.0195	-0.937652865	
3.4180	0.0195	-0.727673928	
3.4375	0.0195	-0.620705934	
3.4570	0.0195	-0.641223473	
3.4766	0.0195	0.563882967	
3.4961	0.0195	1.169251134	
3.5156	0.0195	-0.082728544	
3.5352	0.0195	-0.912566915	
3.5547	0.0195	-1.119865270	
3.5742	0.0195	-1.469321818	
3.5938	0.0195	-0.890702367	
3.6133	0.0195	-0.812569107	
3.6328	0.0195	-1.090409099	
3.6523	0.0195	-0.679786234	
3.6719	0.0195	-0.486676826	
3.6914	0.0195	-0.734120090	
3.7109	0.0195	-0.939282041	
3.7305	0.0195	-0.821574923	
3.7500	0.0195	-0.740902164	
3.7695	0.0195	-0.219028421	
3.7891	0.0195	1.006773591	
3.8086	0.0195	0.814470373	
3.8281	0.0195	-0.402080608	
3.8477	0.0195	-0.805283164	
3.8672	0.0195	-0.593456708	
3.8867	0.0195	-0.895129695	
3.9063	0.0195	-1.082004567	
3.9258	0.0195	-0.997673720	
3.9453	0.0195	-0.880077453	
3.9648	0.0195	-0.886043260	
3.9844	0.0195	-1.040317819	
4.0039	0.0195	-0.782242922	
4.0234	0.0195	-0.440576187	
4.0430	0.0195	-0.787157323	
4.0625	0.0195	-0.664267074	
4.0820	0.0195	-0.566781892	
4.1016	0.0195	-0.321874768	
4.1211	0.0195	-0.200445739	
4.1406	0.0195	0.427845101	
4.1602	0.0195	1.526803174	
4.1797	0.0195	1.752136674	
4.1992	0.0195	1.694037239	
4.2187	0.0195	1.177366781	
4.2383	0.0195	0.382637990	
4.2578	0.0195	0.012516102	
4.2773	0.0195	-0.125795892	
4.2969	0.0195	-0.431073221	
4.3164	0.0195	-0.387696833	
4.3359	0.0195	-0.489142424	
4.3555	0.0195	-0.685113807	
4.3750	0.0195	-1.687446634	
4.3945	0.0195	-2.456095176	
4.4141	0.0195	-2.270775579	
4.4336	0.0195	-2.503065828	
4.4531	0.0195	-2.592311075	
4.4727	0.0195	-2.513838544	
4.4922	0.0195	-2.483391430	
4.5117	0.0195	-1.488173230	
4.5312	0.0195	-0.482316681	
4.5508	0.0195	-0.570218278	
4.5703	0.0195	-0.415937001	
4.5898	0.0195	-0.489999001	
4.6094	0.0195	-0.527994070	
4.6289	0.0195	-0.603466902	
4.6484	0.0195	-0.698651083	
4.6680	0.0195	-0.591505056	
4.6875	0.0195	-0.604565336	
4.7070	0.0195	-0.776938863	
4.7266	0.0195	-1.079219851	
4.7461	0.0195	-1.182761537	
4.7656	0.0195	-1.430796007	
4.7852	0.0195	-1.131954763	
4.8047	0.0195	-0.911310603	
4.8242	0.0195	-1.244347744	
4.8437	0.0195	-0.284457468	
4.8633	0.0195	1.349867955	
4.8828	0.0195	1.222637716	
4.9023	0.0195	1.170480574	
4.9219	0.0195	1.328574458	
4.9414	0.0195	1.425680059	
4.9609	0.0195	1.938742816	
4.9805	0.0195	3.411249085	
0.0000	0.0391	0.024548489	
0.0195	0.0391	0.009002456	
0.0391	0.0391	0.025300934	
0.0586	0.0391	0.024152113	
0.0781	0.0391	-0.146182425	
0.0977	0.0391	0.059899927	
0.1172	0.0391	0.179068264	
0.1367	0.0391	0.121056166	
0.1562	0.0391	-0.332466091	
0.1758	0.0391	0.089131037	
0.1953	0.0391	0.069466716	
0.2148	0.0391	0.010198305	
0.2344	0.0391	0.016291759	
0.2539	0.0391	-0.173136048	
0.2734	0.0391	-0.097522132	
0.2930	0.0391	-0.286318424	
0.3125	0.0391	-0.180076002	
0.3320	0.0391	0.031757173	
0.3516	0.0391	-0.046147667	
0.3711	0.0391	0.029157210	
0.3906	0.0391	-0.187237657	
0.4102	0.0391	-0.207983617	
0.4297	0.0391	-0.232189475	
0.4492	0.0391	0.003016495	
0.4688	0.0391	0.046302186	
0.4883	0.0391	0.042445910	
0.5078	0.0391	-0.046591071	
0.5273	0.0391	-0.101734476	
0.5469	0.0391	-0.035546266	
0.5664	0.0391	-0.195904201	
0.5859	0.0391	-1.010962421	
0.6055	0.0391	-0.551937916	
0.6250	0.0391	-0.264087731	
0.6445	0.0391	-0.300191612	
0.6641	0.0391	-0.256717810	
0.6836	0.0391	-0.351834808	
0.7031	0.0391	-0.859848799	
0.7227	0.0391	-1.451847647	
0.7422	0.0391	-1.080173843	
0.7617	0.0391	-0.745940853	
0.7812	0.0391	-0.857114471	
0.8008	0.0391	-1.094342635	
0.8203	0.0391	-0.672638015	
0.8398	0.0391	-0.744073179	
0.8594	0.0391	-0.475504374	
0.8789	0.0391	-0.418123792	
0.8984	0.0391	-0.864484393	
0.9180	0.0391	-0.880917235	
0.9375	0.0391	-0.459340262	
0.9570	0.0391	-0.500885927	
0.9766	0.0391	-0.416054570	
0.9961	0.0391	-0.487160540	
1.0156	0.0391	-0.449833937	
1.0352	0.0391	-0.139833678	
1.0547	0.0391	-0.301353870	
1.0742	0.0391	-0.449000874	
1.0938	0.0391	-0.438681640	
1.1133	0.0391	-0.402705405	
1.1328	0.0391	-0.450391552	
1.1523	0.0391	-0.488174996	
1.1719	0.0391	-0.443236614	
1.1914	0.0391	-0.551010798	
1.2109	0.0391	-0.346043676	
