Data Size:	256 x 256
Surface Size:	5.0000 x 5.0000
X Unit:	MicroMeter
Y Unit:	MicroMeter
Z Unit:	NanoMeter

X	Y	Z
0.0000	0.0000	0.613806291	
0.0195	0.0000	0.381878827	
0.0391	0.0000	-0.798249155	
0.0586	0.0000	-0.771819556	
0.0781	0.0000	-0.751449818	
0.0977	0.0000	-0.749729946	
0.1172	0.0000	-0.715856524	
0.1367	0.0000	-0.403068191	
0.1562	0.0000	0.809925476	
0.1758	0.0000	0.737838642	
0.1953	0.0000	0.327138517	
0.2148	0.0000	0.749837438	
0.2344	0.0000	1.130990694	
0.2539	0.0000	1.082068390	
0.2734	0.0000	0.329127120	
0.2930	0.0000	-0.896994010	
0.3125	0.0000	-1.340707620	
0.3320	0.0000	-1.264455470	
0.3516	0.0000	-1.352451122	
0.3711	0.0000	-1.698978512	
0.3906	0.0000	-1.177790031	
0.4102	0.0000	-1.128800544	
0.4297	0.0000	-1.157930881	
0.4492	0.0000	-1.473567753	
0.4688	0.0000	-1.034126950	
0.4883	0.0000	0.892183742	
0.5078	0.0000	1.573615948	
0.5273	0.0000	1.698991949	
0.5469	0.0000	1.847599663	
0.5664	0.0000	2.690713298	
0.5859	0.0000	3.350445553	
0.6055	0.0000	3.306790358	
0.6250	0.0000	3.676065746	
0.6445	0.0000	2.956366382	
0.6641	0.0000	1.560085390	
0.6836	0.0000	0.022922673	
0.7031	0.0000	-1.160524126	
0.7227	0.0000	-0.845747190	
0.7422	0.0000	-0.750804866	
0.7617	0.0000	-0.717562960	
0.7812	0.0000	-0.760358219	
0.8008	0.0000	-0.736615920	
0.8203	0.0000	-0.601041613	
0.8398	0.0000	-0.942893101	
0.8594	0.0000	-1.165468759	
0.8789	0.0000	-0.770489342	
0.8984	0.0000	0.363296145	
0.9180	0.0000	0.629110466	
0.9375	0.0000	0.717025500	
0.9570	0.0000	0.961207053	
0.9766	0.0000	-0.321280203	
0.9961	0.0000	-0.772383889	
1.0156	0.0000	-0.877228915	
1.0352	0.0000	-0.807815945	
1.0547	0.0000	-0.346057112	
1.0742	0.0000	0.959903713	
1.0938	0.0000	1.152690645	
1.1133	0.0000	0.605798135	
1.1328	0.0000	0.812411229	
1.1523	0.0000	1.029975071	
1.1719	0.0000	0.746532059	
1.1914	0.0000	0.484332156	
1.2109	0.0000	0.632348663	
1.2305	0.0000	0.781937242	
1.2500	0.0000	0.766377772	
1.2695	0.0000	0.190758021	
1.2891	0.0000	0.528726359	
1.3086	0.0000	1.246504303	
1.3281	0.0000	1.274680648	
1.3477	0.0000	0.823469470	
1.3672	0.0000	0.886661339	
1.3867	0.0000	0.372822625	
1.4062	0.0000	0.576210958	
1.4258	0.0000	1.242473352	
1.4453	0.0000	0.874971583	
1.4648	0.0000	-0.882536333	
1.4844	0.0000	-1.175478953	
1.5039	0.0000	-1.085749991	
1.5234	0.0000	-1.063015430	
1.5430	0.0000	-1.337415676	
1.5625	0.0000	-1.091487378	
1.5820	0.0000	-0.507362321	
1.6016	0.0000	0.471580915	
1.6211	0.0000	0.890531052	
1.6406	0.0000	0.709353257	
1.6602	0.0000	0.314185729	
1.6797	0.0000	0.973178977	
1.6992	0.0000	1.136136875	
1.7188	0.0000	0.958627245	
1.7383	0.0000	0.823093248	
1.7578	0.0000	1.122512261	
1.7773	0.0000	2.188080627	
1.7969	0.0000	3.246057368	
1.8164	0.0000	3.289040739	
1.8359	0.0000	3.125773801	
1.8555	0.0000	0.335885680	
1.8750	0.0000	-1.133395828	
1.8945	0.0000	-0.955845889	
1.9141	0.0000	-1.033078903	
1.9336	0.0000	-1.049679702	
1.9531	0.0000	-1.210984910	
1.9727	0.0000	-1.184891222	
1.9922	0.0000	-1.068141455	
2.0117	0.0000	-1.635423857	
