Data Size:	256 x 256
Surface Size:	5.0000 x 5.0000
X Unit:	MicroMeter
Y Unit:	MicroMeter
Z Unit:	NanoMeter

X	Y	Z
0.0000	0.0000	0.668600346	
0.0195	0.0000	0.253358684	
0.0391	0.0000	1.979035526	
0.0586	0.0000	2.928660315	
0.0781	0.0000	2.894545036	
0.0977	0.0000	2.843257907	
0.1172	0.0000	3.011966628	
0.1367	0.0000	2.919993771	
0.1562	0.0000	3.118276233	
0.1758	0.0000	3.299910869	
0.1953	0.0000	2.959712071	
0.2148	0.0000	2.921713643	
0.2344	0.0000	2.724788268	
0.2539	0.0000	1.368870528	
0.2734	0.0000	0.587685730	
0.2930	0.0000	1.281600447	
0.3125	0.0000	1.336945399	
0.3320	0.0000	0.538051291	
0.3516	0.0000	0.661331199	
0.3711	0.0000	0.611978926	
0.3906	0.0000	0.724643997	
0.4102	0.0000	0.554981284	
0.4297	0.0000	0.630709410	
0.4492	0.0000	0.423881333	
0.4688	0.0000	-0.329261485	
0.4883	0.0000	0.447677378	
0.5078	0.0000	0.584796882	
0.5273	0.0000	0.574276101	
0.5469	0.0000	0.652342179	
0.5664	0.0000	0.235017859	
0.5859	0.0000	-1.563672936	
0.6055	0.0000	-1.897019117	
0.6250	0.0000	-0.503761338	
0.6445	0.0000	0.350114936	
0.6641	0.0000	0.309173914	
0.6836	0.0000	0.162178581	
0.7031	0.0000	0.502471434	
0.7227	0.0000	0.448752298	
0.7422	0.0000	0.327205700	
0.7617	0.0000	0.349416238	
0.7812	0.0000	0.339029822	
0.8008	0.0000	0.411761608	
0.8203	0.0000	0.280567601	
0.8398	0.0000	0.172793417	
0.8594	0.0000	-0.375456179	
0.8789	0.0000	-0.554645372	
0.8984	0.0000	0.138637829	
0.9180	0.0000	0.251544756	
0.9375	0.0000	0.105315304	
0.9570	0.0000	0.061136085	
0.9766	0.0000	0.029399067	
0.9961	0.0000	0.075069737	
1.0156	0.0000	0.096783125	
1.0352	0.0000	-0.042593712	
1.0547	0.0000	-0.061566053	
1.0742	0.0000	0.855569273	
1.0938	0.0000	1.401682466	
1.1133	0.0000	1.165535941	
1.1328	0.0000	0.335885680	
1.1523	0.0000	0.132470475	
1.1719	0.0000	-1.030230365	
1.1914	0.0000	-1.797333708	
1.2109	0.0000	-1.912269547	
1.2305	0.0000	-2.109557708	
1.2500	0.0000	-1.880250363	
1.2695	0.0000	-1.898309022	
1.2891	0.0000	-2.077766944	
1.3086	0.0000	-2.323144346	
1.3281	0.0000	-4.272767369	
1.3477	0.0000	-3.188455084	
1.3672	0.0000	2.063121157	
1.3867	0.0000	-0.893796122	
1.4062	0.0000	-0.492259692	
1.4258	0.0000	-0.237732032	
1.4453	0.0000	-0.367192730	
1.4648	0.0000	-0.274951143	
1.4844	0.0000	-0.229025179	
1.5039	0.0000	-0.230583813	
1.5234	0.0000	-0.553651070	
1.5430	0.0000	-0.309886049	
1.5625	0.0000	-0.280325744	
1.5820	0.0000	-0.196549153	
1.6016	0.0000	-0.352735054	
1.6211	0.0000	-0.480059348	
1.6406	0.0000	-0.669527465	
1.6602	0.0000	-0.701116681	
1.6797	0.0000	-0.488551218	
1.6992	0.0000	-0.404264040	
1.7188	0.0000	-0.386554730	
1.7383	0.0000	-0.451305234	
1.7578	0.0000	-0.682668364	
1.7773	0.0000	-0.633342965	
1.7969	0.0000	-0.533402262	
1.8164	0.0000	-0.622768437	
1.8359	0.0000	-0.676554755	
1.8555	0.0000	-0.645476126	
1.8750	0.0000	-0.463223411	
1.8945	0.0000	-0.511332807	
1.9141	0.0000	-0.561000837	
1.9336	0.0000	-0.972151084	
1.9531	0.0000	-0.407031959	
1.9727	0.0000	-0.226808156	
1.9922	0.0000	-0.189945112	
2.0117	0.0000	-0.306217884	
2.0312	0.0000	-0.450196722	
2.0508	0.0000	-0.290577795	
2.0703	0.0000	-0.254386577	
2.0898	0.0000	-0.480852102	
2.1094	0.0000	-0.588874861	
2.1289	0.0000	-0.879687795	
2.1484	0.0000	-0.871337009	
2.1680	0.0000	-0.428463180	
2.1875	0.0000	-0.507718388	
2.2070	0.0000	-0.441677980	
