Data Size:	256 x 256
Surface Size:	5.0000 x 5.0000
X Unit:	MicroMeter
Y Unit:	MicroMeter
Z Unit:	NanoMeter

X	Y	Z
0.0000	0.0000	0.594041196	
0.0195	0.0000	0.643984674	
0.0391	0.0000	0.661734294	
0.0586	0.0000	1.027677429	
0.0781	0.0000	0.917336874	
0.0977	0.0000	0.297363229	
0.1172	0.0000	-0.718530388	
0.1367	0.0000	-1.326276816	
0.1562	0.0000	-1.274788140	
0.1758	0.0000	-0.733592707	
0.1953	0.0000	0.541316362	
0.2148	0.0000	0.641203318	
0.2344	0.0000	0.037286293	
0.2539	0.0000	0.318942251	
0.2734	0.0000	0.462430657	
0.2930	0.0000	0.467859004	
0.3125	0.0000	0.745793051	
0.3320	0.0000	0.707404964	
0.3516	0.0000	0.501759299	
0.3711	0.0000	0.311014715	
0.3906	0.0000	0.307333113	
0.4102	0.0000	0.423290127	
0.4297	0.0000	-0.084287178	
0.4492	0.0000	-0.622513144	
0.4688	0.0000	-0.814668561	
0.4883	0.0000	0.153632965	
0.5078	0.0000	0.422725794	
0.5273	0.0000	0.450001893	
0.5469	0.0000	0.350759888	
0.5664	0.0000	-0.240701499	
0.5859	0.0000	-0.156414321	
0.6055	0.0000	0.133155736	
0.6250	0.0000	-0.543184035	
0.6445	0.0000	-0.061592926	
0.6641	0.0000	0.339338861	
0.6836	0.0000	0.337404005	
0.7031	0.0000	0.314965047	
0.7227	0.0000	0.378801868	
0.7422	0.0000	0.434146820	
0.7617	0.0000	0.325015550	
0.7812	0.0000	-1.074355838	
0.8008	0.0000	-1.923260606	
0.8203	0.0000	-2.171405927	
0.8398	0.0000	-2.292294137	
0.8594	0.0000	-2.101764537	
0.8789	0.0000	-2.042496126	
0.8984	0.0000	-2.002885318	
0.9180	0.0000	-0.614585608	
0.9375	0.0000	0.572180007	
0.9570	0.0000	0.416665931	
0.9766	0.0000	-0.382658144	
0.9961	0.0000	-0.205887522	
1.0156	0.0000	0.221930706	
1.0352	0.0000	0.285404742	
1.0547	0.0000	0.124489192	
1.0742	0.0000	0.213183543	
1.0938	0.0000	0.270839574	
1.1133	0.0000	0.222038198	
1.1328	0.0000	0.193579686	
1.1523	0.0000	0.215293074	
1.1719	0.0000	0.241104594	
1.1914	0.0000	0.096380030	
1.2109	0.0000	0.590117737	
1.2305	0.0000	0.586610810	
1.2500	0.0000	0.564897423	
1.2695	0.0000	0.313124246	
1.2891	0.0000	0.193714051	
1.3086	0.0000	0.210751536	
1.3281	0.0000	0.327770033	
1.3477	0.0000	0.236966152	
1.3672	0.0000	0.001464579	
1.3867	0.0000	-0.075701253	
1.4062	0.0000	0.718503515	
1.4258	0.0000	2.306294972	
1.4453	0.0000	2.347504724	
1.4648	0.0000	1.657070062	
1.4844	0.0000	0.643205357	
1.5039	0.0000	0.363632057	
1.5234	0.0000	0.572556229	
1.5430	0.0000	1.060999955	
1.5625	0.0000	1.980365740	
1.5820	0.0000	3.270014652	
1.6016	0.0000	2.854625188	
1.6211	0.0000	1.989139776	
1.6406	0.0000	1.744219215	
1.6602	0.0000	1.340331397	
1.6797	0.0000	-0.015357922	
1.6992	0.0000	0.033577819	
1.7188	0.0000	0.153579219	
1.7383	0.0000	0.304820487	
1.7578	0.0000	0.291531787	
1.7773	0.0000	-1.006958343	
1.7969	0.0000	-1.964295684	
1.8164	0.0000	-2.023953753	
1.8359	0.0000	-2.109262105	
1.8555	0.0000	-1.849642011	
1.8750	0.0000	-0.353554681	
1.8945	0.0000	0.627162174	
1.9141	0.0000	0.596029798	
1.9336	0.0000	0.417942399	
1.9531	0.0000	-0.983095115	
1.9727	0.0000	-1.589780060	
1.9922	0.0000	-1.784810888	
2.0117	0.0000	-1.664460138	
2.0312	0.0000	-0.376195187	
2.0508	0.0000	0.372406093	
2.0703	0.0000	0.487341932	
2.0898	0.0000	0.334474848	
2.1094	0.0000	0.162581676	
2.1289	0.0000	0.116158561	
2.1484	0.0000	-0.205847213	
2.1680	0.0000	-0.431755123	
2.1875	0.0000	-0.072422747	
2.2070	0.0000	0.367649571	
2.2266	0.0000	0.365016017	
2.2461	0.0000	0.370807149	
2.2656	0.0000	0.706840631	
2.2852	0.0000	0.737448983	
2.3047	0.0000	0.826694230	
2.3242	0.0000	0.565757359	
2.3438	0.0000	-0.716165564	
2.3633	0.0000	-2.101200204	
2.3828	0.0000	-2.073883795	
2.4023	0.0000	-2.058163087	
2.4219	0.0000	-1.989475689	
2.4414	0.0000	-1.052158736	
2.4609	0.0000	0.058327856	
2.4805	0.0000	0.347427636	
2.5000	0.0000	0.177160281	
2.5195	0.0000	0.437425327	
2.5391	0.0000	0.582620169	
2.5586	0.0000	0.611333974	
2.5781	0.0000	-0.667525426	
2.5977	0.0000	-0.798168536	
2.6172	0.0000	0.302025695	
2.6367	0.0000	0.238578532	
