Data Size:	256 x 256
Surface Size:	5.0000 x 5.0000
X Unit:	MicroMeter
Y Unit:	MicroMeter
Z Unit:	NanoMeter

X	Y	Z
0.0000	0.0000	1.595219953	
0.0195	0.0000	0.750710968	
0.0391	0.0000	-2.176375334	
0.0586	0.0000	-0.005491341	
0.0781	0.0000	3.145612377	
0.0977	0.0000	2.857038510	
0.1172	0.0000	0.575750915	
0.1367	0.0000	0.976845987	
0.1562	0.0000	0.503600940	
0.1758	0.0000	0.756410774	
0.1953	0.0000	0.313317264	
0.2148	0.0000	0.040571728	
0.2344	0.0000	0.492402980	
0.2539	0.0000	-0.017375862	
0.2734	0.0000	-1.143433315	
0.2930	0.0000	0.137497301	
0.3125	0.0000	1.309578813	
0.3320	0.0000	1.644190125	
0.3516	0.0000	0.227621983	
0.3711	0.0000	1.001364979	
0.3906	0.0000	2.191545565	
0.4102	0.0000	0.266647647	
0.4297	0.0000	-1.592250067	
0.4492	0.0000	-1.305687791	
0.4688	0.0000	-1.885873959	
0.4883	0.0000	-1.774899788	
0.5078	0.0000	-1.954664861	
0.5273	0.0000	-0.847320311	
0.5469	0.0000	0.763704906	
0.5664	0.0000	-0.475528255	
0.5859	0.0000	0.830864585	
0.6055	0.0000	1.148303942	
0.6250	0.0000	1.357095743	
0.6445	0.0000	1.253206808	
0.6641	0.0000	1.187598363	
0.6836	0.0000	0.043347865	
0.7031	0.0000	0.244548065	
0.7227	0.0000	0.058911373	
0.7422	0.0000	-2.205177526	
0.7617	0.0000	-0.874867712	
0.7812	0.0000	-0.386327936	
0.8008	0.0000	-0.945808402	
0.8203	0.0000	-0.637908961	
0.8398	0.0000	0.684150841	
0.8594	0.0000	0.626416185	
0.8789	0.0000	0.124537991	
0.8984	0.0000	1.288302322	
0.9180	0.0000	1.364771450	
0.9375	0.0000	-1.276493421	
0.9570	0.0000	-2.781970872	
0.9766	0.0000	-0.028466785	
0.9961	0.0000	2.653286342	
1.0156	0.0000	3.761880486	
1.0352	0.0000	1.772742600	
1.0547	0.0000	0.225585251	
1.0742	0.0000	-0.507105190	
1.0938	0.0000	0.309016534	
1.1133	0.0000	0.862051546	
1.1328	0.0000	0.173620943	
1.1523	0.0000	-2.112705419	
1.1719	0.0000	-2.556618477	
1.1914	0.0000	-2.595085083	
1.2109	0.0000	-3.499615081	
1.2305	0.0000	-2.562766306	
1.2500	0.0000	-0.815656249	
1.2695	0.0000	-0.420661401	
1.2891	0.0000	-0.772131377	
1.3086	0.0000	-0.299567576	
1.3281	0.0000	0.374382519	
1.3477	0.0000	0.512095224	
1.3672	0.0000	-0.743355743	
1.3867	0.0000	-0.902656865	
