Data Size:	256 x 256
Surface Size:	5.0000 x 5.0000
X Unit:	MicroMeter
Y Unit:	MicroMeter
Z Unit:	NanoMeter

X	Y	Z
0.0000	0.0000	-0.849603466	
0.0195	0.0000	-1.076975956	
0.0391	0.0000	-1.001409068	
0.0586	0.0000	-0.837994329	
0.0781	0.0000	-0.490674185	
0.0977	0.0000	-0.453387892	
0.1172	0.0000	-0.853970330	
0.1367	0.0000	-1.002618353	
0.1562	0.0000	-0.589459349	
0.1758	0.0000	-0.919325476	
0.1953	0.0000	-0.749071558	
0.2148	0.0000	-0.828037881	
0.2344	0.0000	-0.804456819	
0.2539	0.0000	-0.675076740	
0.2734	0.0000	-0.722615085	
0.2930	0.0000	-0.793895729	
0.3125	0.0000	-0.228514592	
0.3320	0.0000	-0.182118350	
0.3516	0.0000	-0.443297078	
0.3711	0.0000	-0.293090421	
0.3906	0.0000	0.585509017	
0.4102	0.0000	1.442247266	
0.4297	0.0000	1.707524128	
0.4492	0.0000	2.008313665	
0.4688	0.0000	1.822621205	
0.4883	0.0000	1.681188584	
0.5078	0.0000	0.327608795	
0.5273	0.0000	-0.710723780	
0.5469	0.0000	-0.710441614	
0.5664	0.0000	-0.669204989	
0.5859	0.0000	-0.462094745	
0.6055	0.0000	-0.697703810	
0.6250	0.0000	-0.521282537	
0.6445	0.0000	-0.740082538	
0.6641	0.0000	-0.572636848	
0.6836	0.0000	-0.747647288	
0.7031	0.0000	-0.437398454	
0.7227	0.0000	-0.372527022	
0.7422	0.0000	-0.710696907	
0.7617	0.0000	-0.766109042	
0.7812	0.0000	-1.246490867	
0.8008	0.0000	-2.023416293	
0.8203	0.0000	-2.485296054	
0.8398	0.0000	-2.551121478	
0.8594	0.0000	-2.034219241	
0.8789	0.0000	-2.203492295	
0.8984	0.0000	-2.385368787	
0.9180	0.0000	-1.182492807	
0.9375	0.0000	-0.238524786	
0.9570	0.0000	0.118389020	
0.9766	0.0000	0.097925228	
0.9961	0.0000	0.416921225	
1.0156	0.0000	0.407461927	
1.0352	0.0000	-0.037353476	
1.0547	0.0000	-0.334622649	
1.0742	0.0000	-0.176757186	
1.0938	0.0000	-0.027813559	
1.1133	0.0000	-0.099524171	
1.1328	0.0000	-0.383303096	
1.1523	0.0000	0.379211681	
1.1719	0.0000	1.268459548	
1.1914	0.0000	1.239564350	
1.2109	0.0000	0.064172734	
1.2305	0.0000	-0.494873092	
1.2500	0.0000	-0.156965218	
1.2695	0.0000	-0.043836588	
1.2891	0.0000	0.069197986	
1.3086	0.0000	-0.226022121	
1.3281	0.0000	-0.183744167	
1.3477	0.0000	-0.225619026	
1.3672	0.0000	-0.443901721	
1.3867	0.0000	-0.214547348	
1.4062	0.0000	-0.358875536	
1.4258	0.0000	0.293110576	
1.4453	0.0000	1.439721204	
1.4648	0.0000	1.707611465	
1.4844	0.0000	1.771266894	
1.5039	0.0000	1.995622888	
1.5234	0.0000	1.903992662	
1.5430	0.0000	0.806626814	
1.5625	0.0000	0.091892238	
1.5820	0.0000	-0.186626296	
1.6016	0.0000	-0.540469862	
1.6211	0.0000	-0.403572060	
1.6406	0.0000	-0.491587867	
1.6602	0.0000	-0.733290386	
1.6797	0.0000	0.369436626	
1.6992	0.0000	1.099421632	
1.7188	0.0000	0.978325157	
1.7383	0.0000	0.143360760	
1.7578	0.0000	-0.787916485	
1.7773	0.0000	-0.654162825	
1.7969	0.0000	-0.932533558	
1.8164	0.0000	-0.711066411	
1.8359	0.0000	-0.568565588	
1.8555	0.0000	-0.736172515	
1.8750	0.0000	-0.470512714	
1.8945	0.0000	-0.365741588	
1.9141	0.0000	-0.335005589	
1.9336	0.0000	-0.598408059	
1.9531	0.0000	-0.453287118	
1.9727	0.0000	0.926675243	
1.9922	0.0000	1.511357915	
2.0117	0.0000	1.504404525	
2.0312	0.0000	1.610264007	
2.0508	0.0000	1.747067754	
2.0703	0.0000	1.515778524	
2.0898	0.0000	0.026443036	
2.1094	0.0000	-0.567766116	
2.1289	0.0000	-0.289771605	
2.1484	0.0000	-0.298055209	
2.1680	0.0000	-0.207835815	
2.1875	0.0000	-0.410169382	
