Data Size:	256 x 256
Surface Size:	5.0000 x 5.0000
X Unit:	MicroMeter
Y Unit:	MicroMeter
Z Unit:	NanoMeter

X	Y	Z
0.0000	0.0000	-1.459714719	
0.0195	0.0000	-1.098460923	
0.0391	0.0000	-0.818202361	
0.0586	0.0000	-0.415268535	
0.0781	0.0000	0.218907493	
0.0977	0.0000	0.173975830	
0.1172	0.0000	-0.430693639	
0.1367	0.0000	-1.124312753	
0.1562	0.0000	-1.438565665	
0.1758	0.0000	-1.516148028	
0.1953	0.0000	-1.394252081	
0.2148	0.0000	-1.315433559	
0.2344	0.0000	-1.105609142	
0.2539	0.0000	-0.570513881	
0.2734	0.0000	-0.067666225	
0.2930	0.0000	0.676420390	
0.3125	0.0000	0.767761732	
0.3320	0.0000	1.028349254	
0.3516	0.0000	1.017626926	
0.3711	0.0000	1.020663575	
0.3906	0.0000	0.758651784	
0.4102	0.0000	0.309281406	
0.4297	0.0000	-0.221245444	
0.4492	0.0000	-0.240889610	
0.4688	0.0000	0.219874921	
0.4883	0.0000	0.808958048	
0.5078	0.0000	1.169325035	
0.5273	0.0000	1.304308135	
0.5469	0.0000	1.372511820	
0.5664	0.0000	1.249460334	
0.5859	0.0000	1.057613956	
0.6055	0.0000	1.093166941	
0.6250	0.0000	1.311321989	
0.6445	0.0000	1.512520172	
0.6641	0.0000	1.295090695	
0.6836	0.0000	0.718745372	
0.7031	0.0000	-0.075620634	
0.7227	0.0000	-0.813768315	
0.7422	0.0000	-1.285282048	
0.7617	0.0000	-1.364046824	
0.7812	0.0000	-1.273216069	
0.8008	0.0000	-1.394467065	
0.8203	0.0000	-1.511955839	
0.8398	0.0000	-1.811186742	
0.8594	0.0000	-1.538452621	
0.8789	0.0000	-1.007334565	
0.8984	0.0000	-0.071105969	
0.9180	0.0000	0.497258071	
0.9375	0.0000	0.883853110	
0.9570	0.0000	1.103620539	
0.9766	0.0000	1.346498752	
0.9961	0.0000	1.239248592	
1.0156	0.0000	0.774264999	
1.0352	0.0000	-0.102520511	
1.0547	0.0000	-0.788023977	
1.0742	0.0000	-1.030821571	
1.0938	0.0000	-0.991721350	
1.1133	0.0000	-0.620363304	
1.1328	0.0000	0.077018030	
1.1523	0.0000	0.900594992	
1.1719	0.0000	1.136754954	
1.1914	0.0000	1.188539233	
1.2109	0.0000	1.212268096	
1.2305	0.0000	1.053663624	
1.2500	0.0000	1.067556968	
1.2695	0.0000	1.117970724	
1.2891	0.0000	1.333814694	
1.3086	0.0000	1.330724298	
1.3281	0.0000	1.362353824	
1.3477	0.0000	1.395730096	
1.3672	0.0000	0.850342474	
1.3867	0.0000	0.203213658	
1.4062	0.0000	-0.395893099	
1.4258	0.0000	-0.746317075	
1.4453	0.0000	-0.877215478	
1.4648	0.0000	-0.839432034	
1.4844	0.0000	-0.927253012	
1.5039	0.0000	-1.075027663	
1.5234	0.0000	-1.133342082	
1.5430	0.0000	-0.972749009	
1.5625	0.0000	-0.859963010	
1.5820	0.0000	-0.488524345	
1.6016	0.0000	-0.195957947	
1.6211	0.0000	-0.165994547	
1.6406	0.0000	0.215467748	
1.6602	0.0000	0.509807764	
1.6797	0.0000	0.351687007	
1.6992	0.0000	0.117058807	
1.7188	0.0000	0.459179024	
1.7383	0.0000	0.866331912	
1.7578	0.0000	1.098111573	
1.7773	0.0000	1.239839798	
1.7969	0.0000	1.201733878	
1.8164	0.0000	1.334325281	
1.8359	0.0000	1.224065344	
1.8555	0.0000	1.067745079	
1.8750	0.0000	0.704287696	
1.8945	0.0000	-0.136407370	
1.9141	0.0000	-0.819492265	
1.9336	0.0000	-1.263729899	
1.9531	0.0000	-1.304093151	
1.9727	0.0000	-1.197192340	
1.9922	0.0000	-0.890248885	
2.0117	0.0000	-0.808743063	
2.0312	0.0000	-0.943242450	
2.0508	0.0000	-0.927897964	
2.0703	0.0000	-0.862972786	
2.0898	0.0000	-0.594269616	
2.1094	0.0000	0.473475462	
2.1289	0.0000	1.057667702	
2.1484	0.0000	1.486345866	
2.1680	0.0000	1.479063282	
2.1875	0.0000	0.964095901	
2.2070	0.0000	0.288481701	
2.2266	0.0000	-0.118214346	
2.2461	0.0000	-0.382053502	
2.2656	0.0000	-0.563849376	
2.2852	0.0000	-0.605448786	
2.3047	0.0000	-0.624877968	
2.3242	0.0000	-0.739652570	
2.3438	0.0000	-0.751691675	
2.3633	0.0000	-0.682386197	
2.3828	0.0000	-0.599563598	
2.4023	0.0000	-0.369046968	
2.4219	0.0000	-0.331424762	
2.4414	0.0000	-0.182682683	
2.4609	0.0000	-0.131086515	
2.4805	0.0000	-0.344431296	
2.5000	0.0000	-0.464607371	
2.5195	0.0000	-0.756985657	
2.5391	0.0000	-0.686524640	
2.5586	0.0000	-0.621760700	
2.5781	0.0000	-0.627726507	
2.5977	0.0000	-0.603325819	
2.6172	0.0000	-0.603621422	
2.6367	0.0000	-0.715090644	
2.6562	0.0000	-0.575969101	
2.6758	0.0000	-0.615821766	
2.6953	0.0000	-0.500214101	
2.7148	0.0000	-0.150891919	
2.7344	0.0000	-0.028619750	
2.7539	0.0000	0.459743357	
2.7734	0.0000	0.675130486	
2.7930	0.0000	0.298021617	
2.8125	0.0000	0.055949595	
2.8320	0.0000	0.431795433	
2.8516	0.0000	1.101981286	
2.8711	0.0000	1.506285635	
2.8906	0.0000	1.386028941	
2.9102	0.0000	1.323602952	
2.9297	0.0000	1.241102829	
2.9492	0.0000	1.402045252	
2.9688	0.0000	1.562477087	
2.9883	0.0000	1.287808111	
3.0078	0.0000	1.378773230	
3.0273	0.0000	1.019938004	
3.0469	0.0000	0.487019456	
3.0664	0.0000	-0.608592928	
3.0859	0.0000	-1.122727245	
3.1055	0.0000	-1.202647560	
3.1250	0.0000	-1.262198138	
3.1445	0.0000	-1.012225452	
3.1641	0.0000	-1.312934370	
3.1836	0.0000	-1.287109412	
3.2031	0.0000	-1.576881018	
3.2227	0.0000	-1.709311183	
3.2422	0.0000	-1.513971315	
3.2617	0.0000	-1.284180255	
3.2812	0.0000	-0.408362173	
3.3008	0.0000	0.702514078	
3.3203	0.0000	1.406694281	
3.3398	0.0000	1.352572051	
3.3594	0.0000	1.058823241	
3.3789	0.0000	0.380790470	
3.3984	0.0000	-0.343705725	
3.4180	0.0000	-0.688190766	
3.4375	0.0000	-0.667686664	
3.4570	0.0000	-0.835427957	
3.4766	0.0000	-0.914058367	
3.4961	0.0000	-0.571669420	
3.5156	0.0000	-0.254971065	
3.5352	0.0000	0.014726406	
3.5547	0.0000	0.639631248	
3.5742	0.0000	1.253222554	
3.5938	0.0000	1.317744637	
3.6133	0.0000	1.376381533	
3.6328	0.0000	1.175478953	
3.6523	0.0000	0.317289561	
3.6719	0.0000	-0.305089217	
