Data Size:	256 x 256
Surface Size:	5.0000 x 5.0000
X Unit:	MicroMeter
Y Unit:	MicroMeter
Z Unit:	NanoMeter

X	Y	Z
0.0000	0.0000	-1.150406440	
0.0195	0.0000	-1.095693003	
0.0391	0.0000	-1.022437193	
0.0586	0.0000	-0.932036407	
0.0781	0.0000	-0.772840730	
0.0977	0.0000	-0.840883177	
0.1172	0.0000	-0.964982710	
0.1367	0.0000	-0.843758588	
0.1562	0.0000	-0.441550333	
0.1758	0.0000	0.763757654	
0.1953	0.0000	1.028080524	
0.2148	0.0000	0.922174015	
0.2344	0.0000	0.801191749	
0.2539	0.0000	0.584944684	
0.2734	0.0000	-0.121573471	
0.2930	0.0000	-0.431929798	
0.3125	0.0000	-0.927521742	
0.3320	0.0000	-1.092898211	
0.3516	0.0000	-0.646483864	
0.3711	0.0000	-0.301165759	
0.3906	0.0000	-0.304766741	
0.4102	0.0000	-0.753304056	
0.4297	0.0000	-0.461221372	
0.4492	0.0000	-0.489814249	
0.4688	0.0000	-0.520449474	
0.4883	0.0000	-0.350665833	
0.5078	0.0000	-0.324410908	
0.5273	0.0000	-0.238363548	
0.5469	0.0000	-0.769427858	
0.5664	0.0000	-0.714123215	
0.5859	0.0000	-0.518917712	
0.6055	0.0000	-0.299822109	
0.6250	0.0000	-0.239599706	
0.6445	0.0000	-0.270208058	
0.6641	0.0000	-0.191416409	
0.6836	0.0000	-0.480973030	
0.7031	0.0000	-0.775984871	
0.7227	0.0000	-0.690179369	
0.7422	0.0000	-0.681983102	
0.7617	0.0000	-0.688593861	
0.7812	0.0000	-0.701842253	
0.8008	0.0000	0.126356866	
0.8203	0.0000	0.514080572	
0.8398	0.0000	0.739867554	
0.8594	0.0000	0.690071877	
0.8789	0.0000	1.075941345	
0.8984	0.0000	0.830160848	
0.9180	0.0000	-0.054229723	
0.9375	0.0000	-0.347629183	
0.9570	0.0000	-0.177549939	
0.9766	0.0000	-0.352735054	
0.9961	0.0000	-0.521551267	
1.0156	0.0000	-0.291598969	
1.0352	0.0000	-0.385143897	
1.0547	0.0000	-0.317289561	
1.0742	0.0000	-0.267144535	
1.0938	0.0000	0.250832622	
1.1133	0.0000	1.211058810	
1.1328	0.0000	1.751824275	
1.1523	0.0000	1.983469572	
1.1719	0.0000	1.756957019	
1.1914	0.0000	1.582981189	
1.2109	0.0000	1.505560064	
1.2305	0.0000	1.352491432	
1.2500	0.0000	1.479896345	
1.2695	0.0000	1.051648149	
1.2891	0.0000	0.787244660	
1.3086	0.0000	0.521228791	
1.3281	0.0000	-0.284397004	
1.3477	0.0000	-0.537191355	
1.3672	0.0000	-0.578925131	
1.3867	0.0000	-0.614370624	
1.4062	0.0000	-0.854158441	
1.4258	0.0000	-0.974146405	
1.4453	0.0000	-0.874716289	
1.4648	0.0000	-0.729817050	
1.4844	0.0000	-0.713290152	
1.5039	0.0000	-0.788830167	
1.5234	0.0000	-0.889335203	
1.5430	0.0000	-0.944102386	
1.5625	0.0000	-0.761554068	
1.5820	0.0000	-0.893043678	
1.6016	0.0000	-0.855663329	
1.6211	0.0000	-0.832364434	
1.6406	0.0000	0.354992386	
1.6602	0.0000	1.143338840	
1.6797	0.0000	1.338678708	
1.6992	0.0000	1.293424568	
1.7188	0.0000	1.400164141	
1.7383	0.0000	1.316589098	
1.7578	0.0000	0.121976566	
1.7773	0.0000	-0.746639551	
1.7969	0.0000	-0.800304940	
1.8164	0.0000	-0.789716976	
1.8359	0.0000	-0.655244463	
1.8555	0.0000	-0.241615181	
1.8750	0.0000	0.134956227	
1.8945	0.0000	-0.145087350	
1.9141	0.0000	0.896160946	
1.9336	0.0000	1.152314423	
1.9531	0.0000	1.440796124	
1.9727	0.0000	1.146321743	
1.9922	0.0000	0.921851538	
2.0117	0.0000	1.163009879	
2.0312	0.0000	1.170023733	
2.0508	0.0000	0.987206685	
2.0703	0.0000	1.126731323	
2.0898	0.0000	1.193080771	
2.1094	0.0000	1.136486224	
2.1289	0.0000	1.070056157	
2.1484	0.0000	1.206194797	
2.1680	0.0000	1.313686814	
2.1875	0.0000	1.122485388	
2.2070	0.0000	0.743925377	
2.2266	0.0000	0.891135695	
2.2461	0.0000	0.905082784	
2.2656	0.0000	1.168921940	
2.2852	0.0000	0.613295703	
2.3047	0.0000	0.531171802	
2.3242	0.0000	0.044985409	
2.3438	0.0000	-0.054525326	
2.3633	0.0000	-0.389470451	
2.3828	0.0000	0.445016951	
2.4023	0.0000	0.732638715	
2.4219	0.0000	0.678650850	
2.4414	0.0000	0.307857137	
2.4609	0.0000	-0.723394402	
2.4805	0.0000	-1.015073990	
2.5000	0.0000	-0.287541146	
2.5195	0.0000	0.471836209	
2.5391	0.0000	0.965815773	
2.5586	0.0000	0.859344931	
2.5781	0.0000	1.091850163	
2.5977	0.0000	1.540898065	
2.6172	0.0000	1.175532699	
2.6367	0.0000	0.824141295	
2.6562	0.0000	0.958210713	
2.6758	0.0000	1.018648100	
2.6953	0.0000	0.915079541	
2.7148	0.0000	0.769239747	
2.7344	0.0000	0.932950089	
2.7539	0.0000	0.990162715	
2.7734	0.0000	0.982235179	
2.7930	0.0000	0.023433260	
2.8125	0.0000	-0.692920415	
2.8320	0.0000	-0.676930978	
2.8516	0.0000	-1.047751563	
2.8711	0.0000	-1.178891824	
2.8906	0.0000	-1.150325821	
2.9102	0.0000	-1.099079002	
2.9297	0.0000	-1.123237832	
2.9492	0.0000	-1.307586642	
2.9688	0.0000	-0.969551121	
2.9883	0.0000	-1.102223143	
3.0078	0.0000	-0.160808058	
3.0273	0.0000	0.881568905	
3.0469	0.0000	1.125280181	
3.0664	0.0000	0.988254732	
3.0859	0.0000	0.904088483	
3.1055	0.0000	0.440851635	
3.1250	0.0000	-0.839727637	
3.1445	0.0000	-0.847359571	
3.1641	0.0000	-0.828548468	
3.1836	0.0000	0.152235569	
3.2031	0.0000	0.576318450	
3.2227	0.0000	0.059039990	
3.2422	0.0000	0.938727785	
3.2617	0.0000	1.745025405	
3.2812	0.0000	1.243843876	
3.3008	0.0000	0.749783692	
3.3203	0.0000	-0.770072810	
3.3398	0.0000	-1.277972591	
3.3594	0.0000	-1.160134467	
3.3789	0.0000	-1.074893298	
3.3984	0.0000	-0.971512850	
3.4180	0.0000	-1.242446479	
3.4375	0.0000	-1.153093740	
3.4570	0.0000	-0.899358834	
3.4766	0.0000	-0.849213808	
3.4961	0.0000	-0.714741295	
3.5156	0.0000	-0.388771753	
3.5352	0.0000	-0.164731516	
3.5547	0.0000	0.507442940	
3.5742	0.0000	-0.231242202	
3.5938	0.0000	-0.706330044	
3.6133	0.0000	-0.748870010	
3.6328	0.0000	-0.685154117	
3.6523	0.0000	-0.514725524	
3.6719	0.0000	-0.476995826	
3.6914	0.0000	0.726726654	
3.7109	0.0000	0.787432771	
3.7305	0.0000	-0.259216999	
3.7500	0.0000	-0.871679639	
3.7695	0.0000	-1.214794158	
3.7891	0.0000	-1.238173672	
3.8086	0.0000	-1.071238569	
3.8281	0.0000	-0.953669176	
3.8477	0.0000	-0.896026581	
3.8672	0.0000	-1.020663575	
3.8867	0.0000	-0.840480082	
3.9063	0.0000	-0.972077183	
3.9258	0.0000	-1.001019409	
3.9453	0.0000	-0.109641857	
3.9648	0.0000	1.311483227	
3.9844	0.0000	1.118320073	
4.0039	0.0000	1.075511377	
4.0234	0.0000	1.067046381	
4.0430	0.0000	1.048369643	
4.0625	0.0000	0.559925917	
4.0820	0.0000	-0.789421373	
4.1016	0.0000	-1.025823192	
4.1211	0.0000	-1.118857533	
4.1406	0.0000	-1.034046331	
4.1602	0.0000	-1.140275317	
4.1797	0.0000	-1.083465786	
4.1992	0.0000	-1.246558049	
4.2187	0.0000	-1.061752399	
4.2383	0.0000	-1.044016216	
4.2578	0.0000	-1.020448591	
4.2773	0.0000	-1.082820834	
4.2969	0.0000	-0.864719531	
4.3164	0.0000	-0.772330143	
4.3359	0.0000	-0.828870944	
4.3555	0.0000	-0.828279738	
4.3750	0.0000	-0.797133926	
4.3945	0.0000	-0.845370968	
4.4141	0.0000	-1.116465835	
4.4336	0.0000	-1.229628056	
4.4531	0.0000	-1.171877970	
4.4727	0.0000	-1.169056305	
4.4922	0.0000	-1.272759228	
4.5117	0.0000	-0.602976470	
4.5312	0.0000	0.328011890	
4.5508	0.0000	0.457163549	
4.5703	0.0000	0.825028104	
4.5898	0.0000	1.339350533	
4.6094	0.0000	1.405673107	
4.6289	0.0000	1.735351124	
4.6484	0.0000	1.511982712	
4.6680	0.0000	1.273780402	
4.6875	0.0000	0.649789243	
4.7070	0.0000	-0.307561534	
4.7266	0.0000	-0.545468241	
4.7461	0.0000	-0.393098306	
4.7656	0.0000	-0.449343504	
4.7852	0.0000	-0.046544043	
4.8047	0.0000	0.636218376	
4.8242	0.0000	0.835320465	
4.8437	0.0000	1.116035867	
4.8633	0.0000	1.074382711	
4.8828	0.0000	0.997499045	
4.9023	0.0000	1.107570871	
4.9219	0.0000	0.874017591	
4.9414	0.0000	0.807291921	
4.9609	0.0000	1.049498309	
4.9805	0.0000	1.058796368	
0.0000	0.0195	-1.302185168	
0.0195	0.0195	-1.111064362	
0.0391	0.0195	-1.045386739	
0.0586	0.0195	-1.204636162	
0.0781	0.0195	-1.014805260	
0.0977	0.0195	-1.011902976	
0.1172	0.0195	-1.235486371	
0.1367	0.0195	-0.898901993	
0.1562	0.0195	0.386191944	
0.1758	0.0195	1.231186691	
0.1953	0.0195	1.206194797	
0.2148	0.0195	1.311160751	
0.2344	0.0195	1.139549746	
0.2539	0.0195	1.129391750	
0.2734	0.0195	1.030687206	
0.2930	0.0195	0.333843332	
0.3125	0.0195	-0.752605358	
0.3320	0.0195	-0.949799463	
0.3516	0.0195	-0.945849131	
0.3711	0.0195	-0.356121053	
0.3906	0.0195	0.264699092	
0.4102	0.0195	-0.180559716	
0.4297	0.0195	-0.616278607	
0.4492	0.0195	-0.874823781	
0.4688	0.0195	-0.622190668	
0.4883	0.0195	-0.665079983	
0.5078	0.0195	-0.616520464	
0.5273	0.0195	-0.867272467	
0.5469	0.0195	-0.950363796	
0.5664	0.0195	-0.892318107	
0.5859	0.0195	-0.725356131	
0.6055	0.0195	-0.766310590	
0.6250	0.0195	-0.398338542	
0.6445	0.0195	-0.118939917	
0.6641	0.0195	-0.333171507	
0.6836	0.0195	-0.491560994	
0.7031	0.0195	-0.591152348	
0.7227	0.0195	-0.748735645	
0.7422	0.0195	-0.845370968	
0.7617	0.0195	-0.886916633	
0.7812	0.0195	0.148285238	
0.8008	0.0195	1.280041812	
0.8203	0.0195	1.327042697	
0.8398	0.0195	1.059091971	
0.8594	0.0195	1.162714276	
0.8789	0.0195	1.171018034	
0.8984	0.0195	1.222372345	
0.9180	0.0195	1.085803738	
0.9375	0.0195	0.085778630	
0.9570	0.0195	-0.241373324	
0.9766	0.0195	-0.241480816	
0.9961	0.0195	-0.236616803	
1.0156	0.0195	-0.466945322	
1.0352	0.0195	-0.537137609	
1.0547	0.0195	-0.342845788	
1.0742	0.0195	0.537755688	
1.0938	0.0195	1.499003051	
1.1133	0.0195	1.633206834	
1.1328	0.0195	1.684964241	
1.1523	0.0195	1.420292022	
1.1719	0.0195	1.573710003	
1.1914	0.0195	1.543665984	
1.2109	0.0195	1.405592488	
1.2305	0.0195	1.146939822	
1.2500	0.0195	1.019104941	
1.2695	0.0195	0.571776912	
1.2891	0.0195	-0.312613659	
1.3086	0.0195	-0.568364040	
1.3281	0.0195	-0.604481358	
1.3477	0.0195	-0.600181677	
1.3672	0.0195	-0.513569985	
1.3867	0.0195	-0.949772590	
1.4062	0.0195	-0.871249671	
1.4258	0.0195	-0.843194255	
1.4453	0.0195	-0.883342523	
1.4648	0.0195	-1.081423438	
1.4844	0.0195	-1.168626337	
1.5039	0.0195	-1.242473352	
1.5234	0.0195	-1.256716045	
1.5430	0.0195	-1.249137857	
1.5625	0.0195	-1.005641566	
1.5820	0.0195	-1.160967530	
1.6016	0.0195	-1.146536727	
1.6211	0.0195	-1.148525329	
1.6406	0.0195	-0.569600198	
1.6602	0.0195	1.025339478	
1.6797	0.0195	1.287324397	
1.6992	0.0195	1.327714522	
1.7188	0.0195	1.108135204	
1.7383	0.0195	1.281197352	
1.7578	0.0195	0.955012826	
1.7773	0.0195	0.201198183	
1.7969	0.0195	-0.806754461	
1.8164	0.0195	-0.739195728	
1.8359	0.0195	0.209528814	
1.8555	0.0195	0.989490890	
1.8750	0.0195	1.060274383	
1.8945	0.0195	0.775178681	
1.9141	0.0195	1.253974998	
1.9336	0.0195	1.143930046	
1.9531	0.0195	1.276951417	
1.9727	0.0195	1.176580746	
1.9922	0.0195	1.105555396	
2.0117	0.0195	1.055571608	
2.0312	0.0195	1.171636113	
2.0508	0.0195	0.862408453	
2.0703	0.0195	0.978983546	
2.0898	0.0195	0.929053504	
2.1094	0.0195	0.986346749	
2.1289	0.0195	1.023942082	
2.1484	0.0195	1.014885879	
2.1680	0.0195	1.199691530	
2.1875	0.0195	1.108538299	
2.2070	0.0195	0.894252963	
2.2266	0.0195	0.966460726	
2.2461	0.0195	0.707216853	
2.2656	0.0195	0.948885781	
2.2852	0.0195	-0.043991108	
2.3047	0.0195	-0.900406881	
2.3242	0.0195	-1.251045841	
2.3438	0.0195	-1.056243433	
2.3633	0.0195	-0.499784133	
2.3828	0.0195	0.432225401	
2.4023	0.0195	0.728822749	
2.4219	0.0195	0.216865144	
2.4414	0.0195	-0.634820980	
2.4609	0.0195	-1.192247707	
2.4805	0.0195	-0.123158979	
2.5000	0.0195	0.534369690	
2.5195	0.0195	0.874232575	
2.5391	0.0195	0.831880720	
2.5586	0.0195	0.814063918	
2.5781	0.0195	1.179644268	
2.5977	0.0195	1.360822063	
2.6172	0.0195	1.084836309	
2.6367	0.0195	0.948321448	
2.6562	0.0195	0.866331912	
2.6758	0.0195	1.106442205	
2.6953	0.0195	1.038023536	
2.7148	0.0195	1.052964926	
2.7344	0.0195	0.939937070	
2.7539	0.0195	0.949127638	
2.7734	0.0195	0.177738050	
2.7930	0.0195	-0.764913194	
2.8125	0.0195	-0.879419065	
2.8320	0.0195	-0.712483962	
2.8516	0.0195	-1.147396663	
2.8711	0.0195	-1.155646676	
2.8906	0.0195	-1.057318353	
2.9102	0.0195	-1.224334075	
2.9297	0.0195	-0.932950089	
2.9492	0.0195	-1.001315012	
2.9688	0.0195	-1.428488288	
2.9883	0.0195	-1.387990671	
3.0078	0.0195	-0.927656107	
3.0273	0.0195	-0.583009828	
3.0469	0.0195	-0.205041023	
3.0664	0.0195	0.387132500	
3.0859	0.0195	0.247043528	
3.1055	0.0195	-0.204799166	
3.1250	0.0195	-0.890007028	
3.1445	0.0195	-0.735299143	
3.1641	0.0195	-0.360071384	
3.1836	0.0195	0.068929256	
3.2031	0.0195	0.864961388	
3.2227	0.0195	0.952244906	
3.2422	0.0195	1.091688925	
3.2617	0.0195	1.150782662	
3.2812	0.0195	1.083062691	
3.3008	0.0195	0.807641270	
3.3203	0.0195	-0.111737952	
3.3398	0.0195	-1.085884357	
3.3594	0.0195	-1.167766401	
3.3789	0.0195	-0.948832035	
3.3984	0.0195	-0.690878067	
3.4180	0.0195	-1.007549549	
3.4375	0.0195	-1.102330635	
3.4570	0.0195	-1.036760505	
3.4766	0.0195	-0.607141785	
3.4961	0.0195	-0.560973964	
3.5156	0.0195	-0.246801671	
3.5352	0.0195	0.317047704	
3.5547	0.0195	0.860796073	
3.5742	0.0195	0.406239206	
3.5938	0.0195	-0.697676937	
3.6133	0.0195	-0.818363599	
3.6328	0.0195	-0.622808747	
3.6523	0.0195	-0.452003932	
3.6719	0.0195	-0.324599019	
3.6914	0.0195	-0.515289857	
3.7109	0.0195	-0.303987424	
3.7305	0.0195	-0.810382317	
3.7500	0.0195	-1.031681507	
3.7695	0.0195	-0.916718795	
3.7891	0.0195	-0.812263427	
3.8086	0.0195	-0.852008600	
3.8281	0.0195	-0.867675562	
3.8477	0.0195	-1.145972394	
3.8672	0.0195	-1.043048788	
3.8867	0.0195	-0.911693543	
3.9063	0.0195	-0.750348025	
3.9258	0.0195	-0.617380400	
3.9453	0.0195	-0.687035227	
3.9648	0.0195	0.626893444	
3.9844	0.0195	1.063687255	
4.0039	0.0195	1.248062937	
4.0234	0.0195	1.318308970	
4.0430	0.0195	1.156345374	
4.0625	0.0195	0.637024566	
4.0820	0.0195	-0.363833605	
4.1016	0.0195	-0.645140213	
4.1211	0.0195	-0.875656844	
4.1406	0.0195	-0.768997890	
4.1602	0.0195	-0.999890743	
4.1797	0.0195	-1.374151073	
4.1992	0.0195	-1.161746848	
4.2187	0.0195	-1.019104941	
4.2383	0.0195	-0.886621030	
4.2578	0.0195	-0.590964237	
4.2773	0.0195	-0.807775635	
4.2969	0.0195	-1.001476250	
4.3164	0.0195	-0.957028301	
4.3359	0.0195	-0.879150335	
4.3555	0.0195	-1.137426779	
4.3750	0.0195	-0.889147092	
4.3945	0.0195	-1.005668439	
4.4141	0.0195	-1.238657386	
4.4336	0.0195	-1.326343999	
4.4531	0.0195	-1.755613369	
4.4727	0.0195	-1.839161539	
4.4922	0.0195	-1.543289762	
4.5117	0.0195	-1.268325183	
4.5312	0.0195	-1.045332993	
4.5508	0.0195	-0.705765711	
4.5703	0.0195	-0.059335593	
4.5898	0.0195	1.067906317	
4.6094	0.0195	1.096337955	
4.6289	0.0195	1.396724397	
4.6484	0.0195	1.717104354	
4.6680	0.0195	1.838301603	
4.6875	0.0195	1.363724348	
4.7070	0.0195	0.948778289	
4.7266	0.0195	0.384525818	
4.7461	0.0195	0.570836357	
4.7656	0.0195	1.036061807	
4.7852	0.0195	1.291140363	
4.8047	0.0195	1.168169496	
4.8242	0.0195	0.923168316	
4.8437	0.0195	0.938889023	
4.8633	0.0195	1.198939085	
4.8828	0.0195	1.166315258	
4.9023	0.0195	1.238630513	
4.9219	0.0195	1.405511869	
4.9414	0.0195	1.582443729	
4.9609	0.0195	1.365256109	
4.9805	0.0195	1.242204622	
0.0000	0.0391	-1.457914228	
0.0195	0.0391	-1.499916733	
0.0391	0.0391	-1.108108331	
0.0586	0.0391	-1.016766990	
0.0781	0.0391	-0.907581973	
0.0977	0.0391	-1.134013907	
0.1172	0.0391	-1.086099341	
0.1367	0.0391	0.144308033	
0.1562	0.0391	1.089673450	
0.1758	0.0391	1.139415381	
0.1953	0.0391	0.976108134	
0.2148	0.0391	0.872109608	
0.2344	0.0391	0.965654535	
0.2539	0.0391	1.043156280	
0.2734	0.0391	0.965466424	
0.2930	0.0391	0.574679196	
0.3125	0.0391	-0.484305283	
0.3320	0.0391	-0.242072022	
0.3516	0.0391	0.468907051	
0.3711	0.0391	0.468826432	
0.3906	0.0391	1.118857533	
0.4102	0.0391	0.836314766	
0.4297	0.0391	-0.091878802	
0.4492	0.0391	-1.011741738	
0.4688	0.0391	-0.918868635	
0.4883	0.0391	-0.756716927	
0.5078	0.0391	-0.864101452	
0.5273	0.0391	-1.294445743	
0.5469	0.0391	-0.988765319	
0.5664	0.0391	-1.200954561	
0.5859	0.0391	-1.082740215	
0.6055	0.0391	-0.658469224	
0.6250	0.0391	-0.450767774	
0.6445	0.0391	-0.352197594	
0.6641	0.0391	-0.053316040	
0.6836	0.0391	0.592281014	
0.7031	0.0391	-0.623184969	
0.7227	0.0391	-0.760344783	
0.7422	0.0391	-0.978284847	
0.7617	0.0391	-0.957753872	
0.7812	0.0391	-0.109856841	
0.8008	0.0391	0.847090841	
0.8203	0.0391	1.420533879	
0.8398	0.0391	1.321103763	
0.8594	0.0391	1.089673450	
0.8789	0.0391	0.784234884	
0.8984	0.0391	0.971593469	
0.9180	0.0391	1.383126657	
0.9375	0.0391	1.233605261	
0.9570	0.0391	0.215790224	
0.9766	0.0391	-0.374609680	
0.9961	0.0391	-0.401455811	
1.0156	0.0391	-0.273728421	
1.0352	0.0391	-0.113592189	
1.0547	0.0391	0.099107640	
1.0742	0.0391	1.344886372	
1.0938	0.0391	1.518512852	
1.1133	0.0391	1.750050657	
1.1328	0.0391	1.766470063	
1.1523	0.0391	1.591795535	
1.1719	0.0391	0.992473794	
1.1914	0.0391	0.204960404	
1.2109	0.0391	-0.192222600	
1.2305	0.0391	-0.405889856	
1.2500	0.0391	-0.807829381	
1.2695	0.0391	-0.739813808	
1.2891	0.0391	-0.996746601	
1.3086	0.0391	-1.014160308	
1.3281	0.0391	-0.840050113	
1.3477	0.0391	-0.659409779	
1.3672	0.0391	-0.817234933	
1.3867	0.0391	-1.124393372	
1.4062	0.0391	-1.243682638	
1.4258	0.0391	-1.223877233	
1.4453	0.0391	-1.077688090	
1.4648	0.0391	-1.227048248	
1.4844	0.0391	-1.229493691	
1.5039	0.0391	-1.275150926	
1.5234	0.0391	-1.478552695	
1.5430	0.0391	-1.264858565	
1.5625	0.0391	-1.332847266	
1.5820	0.0391	-1.348272370	
1.6016	0.0391	-1.345773181	
1.6211	0.0391	-1.312611894	
1.6406	0.0391	-0.670884552	
1.6602	0.0391	0.559173473	
1.6797	0.0391	0.852814790	
1.6992	0.0391	0.901078706	
1.7188	0.0391	0.863698357	
1.7383	0.0391	1.194746897	
1.7578	0.0391	0.845424714	
