Data Size:	256 x 256
Surface Size:	5.0000 x 5.0000
X Unit:	MicroMeter
Y Unit:	MicroMeter
Z Unit:	NanoMeter

X	Y	Z
0.0000	0.0000	1.568201037	
0.0195	0.0000	1.845906663	
0.0391	0.0000	1.398847364	
0.0586	0.0000	1.552883425	
0.0781	0.0000	0.897289613	
0.0977	0.0000	0.109373127	
0.1172	0.0000	-0.701009189	
0.1367	0.0000	-0.879015970	
0.1562	0.0000	-1.135061954	
0.1758	0.0000	-0.918250556	
0.1953	0.0000	-0.596150727	
0.2148	0.0000	-0.908468782	
0.2344	0.0000	-0.984358146	
0.2539	0.0000	-0.941791308	
0.2734	0.0000	-1.126516339	
0.2930	0.0000	-1.030472222	
0.3125	0.0000	-0.996612236	
0.3320	0.0000	-0.217241367	
0.3516	0.0000	1.244488828	
0.3711	0.0000	1.354291923	
0.3906	0.0000	0.935126803	
0.4102	0.0000	-4.161392203	
0.4297	0.0000	-9.973700551	
0.4492	0.0000	-5.904052784	
0.4688	0.0000	-0.518863966	
0.4883	0.0000	-0.652369052	
0.5078	0.0000	0.073685778	
0.5273	0.0000	0.681606880	
0.5469	0.0000	0.641566104	
0.5664	0.0000	0.516929110	
0.5859	0.0000	0.282650259	
0.6055	0.0000	0.591474824	
0.6250	0.0000	0.659517271	
0.6445	0.0000	0.310383199	
0.6641	0.0000	-1.417712213	
0.6836	0.0000	-1.284099636	
0.7031	0.0000	-1.280498653	
0.7227	0.0000	-1.661665346	
0.7422	0.0000	-1.807961981	
0.7617	0.0000	-1.718582369	
0.7812	0.0000	-1.428783891	
0.8008	0.0000	-1.630546407	
0.8203	0.0000	-1.155324200	
0.8398	0.0000	0.524399805	
0.8594	0.0000	1.350879052	
0.8789	0.0000	2.399759281	
0.8984	0.0000	2.825696399	
0.9180	0.0000	2.849586500	
0.9375	0.0000	1.713342133	
0.9570	0.0000	0.775635522	
0.9766	0.0000	1.672898262	
0.9961	0.0000	1.734195585	
1.0156	0.0000	1.481858074	
1.0352	0.0000	0.095372292	
1.0547	0.0000	-0.620524542	
1.0742	0.0000	-0.555975585	
1.0938	0.0000	-0.443108967	
1.1133	0.0000	-0.584487843	
1.1328	0.0000	-0.610259054	
1.1523	0.0000	-0.666235522	
1.1719	0.0000	-0.934266866	
1.1914	0.0000	-0.469955099	
1.2109	0.0000	1.322393667	
1.2305	0.0000	2.047319830	
1.2500	0.0000	1.667308677	
1.2695	0.0000	1.535066623	
1.2891	0.0000	1.847760901	
1.3086	0.0000	1.771710298	
1.3281	0.0000	1.764777063	
1.3477	0.0000	1.456140609	
1.3672	0.0000	1.648873796	
1.3867	0.0000	1.586367188	
1.4062	0.0000	1.427252130	
1.4258	0.0000	1.552399711	
1.4453	0.0000	1.695310347	
1.4648	0.0000	1.733899981	
1.4844	0.0000	1.676660482	
1.5039	0.0000	1.700416218	
1.5234	0.0000	1.429025748	
1.5430	0.0000	1.065165270	
1.5625	0.0000	1.179563649	
1.5820	0.0000	1.117782613	
1.6016	0.0000	0.878505383	
1.6211	0.0000	0.353675609	
1.6406	0.0000	-1.105770380	
1.6602	0.0000	-1.040119630	
1.6797	0.0000	-0.789098897	
1.6992	0.0000	-1.091823290	
1.7188	0.0000	-1.212724937	
1.7383	0.0000	-1.175478953	
1.7578	0.0000	-1.107060284	
1.7773	0.0000	-1.103002460	
1.7969	0.0000	-0.168386245	
1.8164	0.0000	1.320324446	
1.8359	0.0000	1.068363158	
1.8555	0.0000	0.934132501	
1.8750	0.0000	0.922792094	
1.8945	0.0000	-0.458614691	
1.9141	0.0000	-0.696628890	
1.9336	0.0000	-1.052938053	
1.9531	0.0000	-0.885250507	
1.9727	0.0000	-0.797322037	
1.9922	0.0000	-0.976941197	
2.0117	0.0000	-1.102975587	
2.0312	0.0000	0.760022307	
2.0508	0.0000	1.204851146	
2.0703	0.0000	1.129579861	
2.0898	0.0000	0.989195287	
2.1094	0.0000	1.155754168	
2.1289	0.0000	1.152932502	
2.1484	0.0000	1.057506464	
2.1680	0.0000	0.821212137	
2.1875	0.0000	0.847708920	
2.2070	0.0000	0.790066326	
2.2266	0.0000	0.965090202	
2.2461	0.0000	1.140974015	
2.2656	0.0000	0.310114469	
2.2852	0.0000	-1.154141787	
2.3047	0.0000	-1.166960210	
2.3242	0.0000	-1.166557115	
2.3438	0.0000	-1.285255175	
2.3633	0.0000	-1.261606931	
2.3828	0.0000	-1.176527000	
2.4023	0.0000	-0.845827809	
2.4219	0.0000	-0.361361288	
2.4414	0.0000	1.381218673	
2.4609	0.0000	1.592171757	
2.4805	0.0000	1.304845595	
2.5000	0.0000	1.425639749	
2.5195	0.0000	1.473634935	
2.5391	0.0000	1.244408209	
2.5586	0.0000	1.310085831	
2.5781	0.0000	0.419165121	
2.5977	0.0000	-0.793076102	
2.6172	0.0000	-0.788803294	
2.6367	0.0000	-0.865149499	
2.6562	0.0000	-0.894091725	
2.6758	0.0000	-0.583117320	
2.6953	0.0000	-0.598542424	
2.7148	0.0000	-0.568444659	
2.7344	0.0000	-0.976430610	
2.7539	0.0000	-0.831531371	
2.7734	0.0000	-1.003841074	
2.7930	0.0000	-0.490163598	
2.8125	0.0000	1.018540608	
2.8320	0.0000	1.182170331	
2.8516	0.0000	1.147316044	
2.8711	0.0000	0.962752251	
2.8906	0.0000	0.845263476	
2.9102	0.0000	1.005883423	
2.9297	0.0000	1.089243482	
2.9492	0.0000	1.273189196	
2.9688	0.0000	1.210601969	
2.9883	0.0000	1.265046676	
3.0078	0.0000	1.313525576	
3.0273	0.0000	1.221378044	
3.0469	0.0000	1.082175882	
3.0664	0.0000	1.133153971	
3.0859	0.0000	1.189479788	
3.1055	0.0000	0.164758389	
3.1250	0.0000	-0.859183693	
3.1445	0.0000	-1.021872860	
3.1641	0.0000	-1.029934762	
3.1836	0.0000	-1.128128719	
3.2031	0.0000	-1.078359915	
3.2227	0.0000	-1.061376177	
3.2422	0.0000	-0.989490890	
3.2617	0.0000	-1.490242452	
3.2812	0.0000	-1.112085536	
3.3008	0.0000	-0.954260382	
3.3203	0.0000	-0.900138151	
3.3398	0.0000	-0.938029087	
3.3594	0.0000	-1.042645693	
3.3789	0.0000	-0.645140213	
3.3984	0.0000	-1.097359129	
3.4180	0.0000	-1.034073204	
3.4375	0.0000	-1.049148960	
3.4570	0.0000	-0.867863673	
3.4766	0.0000	-0.784852963	
3.4961	0.0000	-0.728339035	
3.5156	0.0000	-0.447381775	
3.5352	0.0000	-0.417902089	
3.5547	0.0000	-0.399440335	
3.5742	0.0000	-0.453132598	
3.5938	0.0000	-0.634552250	
3.6133	0.0000	-0.728150924	
3.6328	0.0000	-1.020206734	
3.6523	0.0000	-0.843436112	
3.6719	0.0000	-0.758759276	
3.6914	0.0000	-0.956329603	
3.7109	0.0000	-1.122270404	
3.7305	0.0000	-0.987314177	
3.7500	0.0000	-0.756851292	
3.7695	0.0000	-0.948079591	
3.7891	0.0000	-0.943376815	
3.8086	0.0000	-0.939211499	
3.8281	0.0000	-0.823899438	
3.8477	0.0000	-0.794554117	
3.8672	0.0000	-0.994408650	
3.8867	0.0000	-0.799740607	
3.9063	0.0000	-0.901696785	
3.9258	0.0000	-0.820862788	
3.9453	0.0000	-0.600504153	
3.9648	0.0000	-0.839243923	
3.9844	0.0000	-1.074087108	
4.0039	0.0000	-0.484708378	
4.0234	0.0000	0.849751268	
4.0430	0.0000	1.123076594	
4.0625	0.0000	1.145649918	
4.0820	0.0000	1.069653062	
4.1016	0.0000	1.034261315	
4.1211	0.0000	1.076317567	
4.1406	0.0000	0.870631592	
4.1602	0.0000	0.987179812	
4.1797	0.0000	1.329595632	
4.1992	0.0000	1.232530341	
4.2187	0.0000	1.276306465	
4.2383	0.0000	0.868454879	
4.2578	0.0000	0.750724247	
4.2773	0.0000	0.177496193	
4.2969	0.0000	-1.457538006	
4.3164	0.0000	-1.575161145	
4.3359	0.0000	-1.315944146	
4.3555	0.0000	-1.456543704	
4.3750	0.0000	-1.241129702	
4.3945	0.0000	-1.255372394	
4.4141	0.0000	-1.248681016	
4.4336	0.0000	-1.317475907	
4.4531	0.0000	-1.291274728	
4.4727	0.0000	-1.396831889	
4.4922	0.0000	-1.488656945	
4.5117	0.0000	-1.207726558	
4.5312	0.0000	-1.370684456	
4.5508	0.0000	-1.557290597	
4.5703	0.0000	-1.510558443	
4.5898	0.0000	-1.286491333	
4.6094	0.0000	-0.014135200	
4.6289	0.0000	0.772357016	
4.6484	0.0000	0.755722626	
4.6680	0.0000	0.808796809	
4.6875	0.0000	0.815192585	
4.7070	0.0000	1.122189785	
4.7266	0.0000	1.224764043	
4.7461	0.0000	1.287458762	
4.7656	0.0000	1.277300766	
4.7852	0.0000	1.388743115	
4.8047	0.0000	1.434642206	
4.8242	0.0000	1.474951712	
4.8437	0.0000	1.225247757	
4.8633	0.0000	1.135680033	
4.8828	0.0000	1.185206980	
4.9023	0.0000	0.943753037	
4.9219	0.0000	0.989598382	
4.9414	0.0000	1.005534074	
4.9609	0.0000	1.327687649	
4.9805	0.0000	1.447084407	
0.0000	0.0195	1.482906122	
0.0195	0.0195	1.370039504	
0.0391	0.0195	1.089861561	
0.0586	0.0195	0.989732747	
0.0781	0.0195	1.130816020	
0.0977	0.0195	1.225892709	
0.1172	0.0195	0.752282882	
0.1367	0.0195	0.928731028	
0.1562	0.0195	0.397827955	
0.1758	0.0195	0.140384574	
0.1953	0.0195	0.133236355	
0.2148	0.0195	0.616359226	
0.2344	0.0195	0.138019750	
0.2539	0.0195	-0.724926163	
0.2734	0.0195	-1.074113981	
0.2930	0.0195	-1.374285438	
0.3125	0.0195	-1.032675808	
0.3320	0.0195	0.513973080	
0.3516	0.0195	0.913467161	
0.3711	0.0195	1.034879394	
0.3906	0.0195	0.433622797	
0.4102	0.0195	-3.247763804	
0.4297	0.0195	-5.629625664	
0.4492	0.0195	-3.698639070	
0.4688	0.0195	-1.269534468	
0.4883	0.0195	0.790388802	
0.5078	0.0195	1.714873894	
0.5273	0.0195	1.474682982	
0.5469	0.0195	1.549174950	
0.5664	0.0195	1.445122678	
0.5859	0.0195	1.248519778	
