Data Size:	256 x 256
Surface Size:	5.0000 x 5.0000
X Unit:	MicroMeter
Y Unit:	MicroMeter
Z Unit:	NanoMeter

X	Y	Z
0.0000	0.0000	-0.702027004	
0.0195	0.0000	-0.667229823	
0.0391	0.0000	-0.603822969	
0.0586	0.0000	-0.620030750	
0.0781	0.0000	-0.603278791	
0.0977	0.0000	-0.487486375	
0.1172	0.0000	-0.364219904	
0.1367	0.0000	-0.640598676	
0.1562	0.0000	-0.895962758	
0.1758	0.0000	-0.607266073	
0.1953	0.0000	-0.707613230	
0.2148	0.0000	-0.544725874	
0.2344	0.0000	-0.668408876	
0.2539	0.0000	-0.442141539	
0.2734	0.0000	0.355109956	
0.2930	0.0000	1.725136023	
0.3125	0.0000	1.989049080	
0.3320	0.0000	1.963801892	
0.3516	0.0000	1.597254114	
0.3711	0.0000	1.350586808	
0.3906	0.0000	1.464682866	
0.4102	0.0000	1.941658537	
0.4297	0.0000	1.928450455	
0.4492	0.0000	1.788952690	
0.4688	0.0000	1.486134241	
0.4883	0.0000	-0.129474135	
0.5078	0.0000	-0.603571035	
0.5273	0.0000	-0.836213992	
0.5469	0.0000	-0.687565969	
0.5664	0.0000	-0.564464096	
0.5859	0.0000	-0.333238689	
0.6055	0.0000	-0.548142105	
0.6250	0.0000	-0.296049811	
0.6445	0.0000	-0.223052654	
0.6641	0.0000	-0.403521673	
0.6836	0.0000	-0.493210325	
0.7031	0.0000	-0.817664901	
0.7227	0.0000	-0.822048560	
0.7422	0.0000	-0.668106555	
0.7617	0.0000	-0.737482574	
0.7812	0.0000	-0.925476035	
0.8008	0.0000	-0.780818653	
0.8203	0.0000	-0.583184502	
0.8398	0.0000	-0.437348067	
0.8594	0.0000	-0.270359219	
0.8789	0.0000	-0.389477169	
0.8984	0.0000	-0.527231548	
0.9180	0.0000	-0.621596103	
0.9375	0.0000	-0.549956032	
0.9570	0.0000	-0.534937382	
0.9766	0.0000	-0.549623479	
0.9961	0.0000	-0.544336215	
1.0156	0.0000	-0.665681266	
1.0352	0.0000	-0.896668174	
1.0547	0.0000	-0.594259539	
1.0742	0.0000	-0.620930996	
1.0938	0.0000	-0.583003109	
1.1133	0.0000	-0.595260558	
1.1328	0.0000	-0.582576500	
1.1523	0.0000	-0.802992241	
1.1719	0.0000	-0.695060178	
1.1914	0.0000	-0.537261897	
1.2109	0.0000	-0.437485791	
1.2305	0.0000	-0.351737394	
1.2500	0.0000	-0.411717939	
1.2695	0.0000	-0.448792608	
1.2891	0.0000	-0.547728932	
1.3086	0.0000	-0.608448485	
1.3281	0.0000	-0.706108342	
1.3477	0.0000	-0.577873725	
1.3672	0.0000	1.030824930	
1.3867	0.0000	1.539060623	
1.4062	0.0000	1.653573213	
1.4258	0.0000	1.782603943	
1.4453	0.0000	2.015115894	
1.4648	0.0000	1.856323312	
1.4844	0.0000	1.646901989	
1.5039	0.0000	1.884801978	
1.5234	0.0000	1.934073631	
1.5430	0.0000	0.997750980	
1.5625	0.0000	-0.385234594	
1.5820	0.0000	-0.345502857	
1.6016	0.0000	-0.802155818	
1.6211	0.0000	-0.721852563	
1.6406	0.0000	-0.284736276	
1.6602	0.0000	-0.064797532	
1.6797	0.0000	-0.149773330	
1.6992	0.0000	-0.220140292	
1.7188	0.0000	-0.453038542	
1.7383	0.0000	-0.594125174	
1.7578	0.0000	-0.514258605	
1.7773	0.0000	-0.403357076	
1.7969	0.0000	-0.533519831	
1.8164	0.0000	-0.371341250	
1.8359	0.0000	-0.652516853	
1.8555	0.0000	-0.794732151	
1.8750	0.0000	-0.822371036	
1.8945	0.0000	-0.428953612	
1.9141	0.0000	1.327207294	
1.9336	0.0000	1.454934683	
1.9531	0.0000	1.392192937	
1.9727	0.0000	1.452925926	
1.9922	0.0000	1.361745823	
2.0117	0.0000	1.045188551	
2.0312	0.0000	-0.223472544	
2.0508	0.0000	-1.079874881	
2.0703	0.0000	-0.938109706	
2.0898	0.0000	-0.725144506	
2.1094	0.0000	-0.867332931	
2.1289	0.0000	0.283799080	
2.1484	0.0000	1.216880175	
2.1680	0.0000	0.931045465	
2.1875	0.0000	-0.466169364	
2.2070	0.0000	-0.514890121	
2.2266	0.0000	-0.426373804	
2.2461	0.0000	-0.315566330	
2.2656	0.0000	-0.348539506	
2.2852	0.0000	-0.537957236	
2.3047	0.0000	-0.134798349	
2.3242	0.0000	1.470393379	
2.3438	0.0000	0.435631554	
2.3633	0.0000	-0.829418481	
2.3828	0.0000	-0.417052231	
2.4023	0.0000	-0.680800690	
2.4219	0.0000	-0.645896017	
2.4414	0.0000	-0.730371306	
2.4609	0.0000	-0.921764201	
2.4805	0.0000	-0.622738205	
2.5000	0.0000	-0.452591779	
2.5195	0.0000	-0.666947656	
2.5391	0.0000	-0.880846693	
2.5586	0.0000	-0.639651402	
2.5781	0.0000	-0.305593086	
2.5977	0.0000	1.219930261	
2.6172	0.0000	1.661950872	
2.6367	0.0000	1.471965450	
2.6562	0.0000	1.524461864	
2.6758	0.0000	1.813924429	
2.6953	0.0000	1.672995676	
2.7148	0.0000	1.661184991	
2.7344	0.0000	1.749261263	
2.7539	0.0000	1.969868473	
2.7734	0.0000	1.772002542	
2.7930	0.0000	0.031165967	
2.8125	0.0000	-0.227261638	
2.8320	0.0000	-0.067501628	
2.8516	0.0000	-0.008935274	
2.8711	0.0000	-0.249075799	
2.8906	0.0000	-0.235074964	
2.9102	0.0000	-0.357847643	
2.9297	0.0000	-0.377723589	
2.9492	0.0000	-0.195457437	
2.9688	0.0000	-0.494127366	
2.9883	0.0000	-0.625082875	
3.0078	0.0000	-0.330326328	
3.0273	0.0000	-0.171899890	
3.0469	0.0000	0.057780318	
3.0664	0.0000	-0.129497648	
3.0859	0.0000	-0.145557628	
3.1055	0.0000	-0.197278083	
3.1250	0.0000	0.029745057	
3.1445	0.0000	-0.108640838	
3.1641	0.0000	-0.310715753	
3.1836	0.0000	-0.126303120	
3.2031	0.0000	-0.189884648	
3.2227	0.0000	-0.301034753	
3.2422	0.0000	-0.283799080	
3.2617	0.0000	-0.553392418	
3.2812	0.0000	-0.548273110	
3.3008	0.0000	-0.525662837	
3.3203	0.0000	-0.228571697	
3.3398	0.0000	1.586820670	
3.3594	0.0000	1.947557161	
3.3789	0.0000	0.611753865	
3.3984	0.0000	-0.280416440	
3.4180	0.0000	-0.278511816	
3.4375	0.0000	-0.346409821	
3.4570	0.0000	-0.469044776	
3.4766	0.0000	-0.647525193	
3.4961	0.0000	-0.658264317	
3.5156	0.0000	-0.664660092	
3.5352	0.0000	-0.562922257	
3.5547	0.0000	-0.487614022	
3.5742	0.0000	-0.234255337	
3.5938	0.0000	-0.352110257	
3.6133	0.0000	-0.356829828	
3.6328	0.0000	-0.645257783	
3.6523	0.0000	0.464526752	
3.6719	0.0000	1.614378936	
3.6914	0.0000	1.540814087	
3.7109	0.0000	1.672767256	
3.7305	0.0000	1.846205625	
3.7500	0.0000	1.626451633	
3.7695	0.0000	1.654728752	
3.7891	0.0000	1.701124994	
3.8086	0.0000	1.563125398	
3.8281	0.0000	1.536440505	
3.8477	0.0000	1.576064750	
3.8672	0.0000	1.145371111	
3.8867	0.0000	-0.455997932	
3.9063	0.0000	-0.555414611	
3.9258	0.0000	-0.444405590	
3.9453	0.0000	-0.294565077	
3.9648	0.0000	-0.209767312	
3.9844	0.0000	-0.457271041	
4.0039	0.0000	-0.563409330	
4.0234	0.0000	-0.436541877	
4.0430	0.0000	-0.306882991	
4.0625	0.0000	-0.532579276	
4.0820	0.0000	-0.743854836	
4.1016	0.0000	-0.544662051	
4.1211	0.0000	0.811265767	
4.1406	0.0000	1.147715780	
4.1602	0.0000	0.937978700	
4.1797	0.0000	-0.493331253	
4.1992	0.0000	-0.574904258	
4.2187	0.0000	-0.497637652	
4.2383	0.0000	-0.752501225	
4.2578	0.0000	-0.871656126	
4.2773	0.0000	-0.842048793	
4.2969	0.0000	-0.456259944	
4.3164	0.0000	-0.318750781	
4.3359	0.0000	-0.392107364	
4.3555	0.0000	-0.393625689	
4.3750	0.0000	-0.437862013	
4.3945	0.0000	-0.452779890	
4.4141	0.0000	-0.882868887	
4.4336	0.0000	-0.884377134	
4.4531	0.0000	-0.637525076	
4.4727	0.0000	-0.612251015	
4.4922	0.0000	-0.842959116	
4.5117	0.0000	-0.848216148	
4.5312	0.0000	-0.953061174	
4.5508	0.0000	-0.136474552	
4.5703	0.0000	1.498408486	
4.5898	0.0000	1.303915118	
4.6094	0.0000	1.416412232	
4.6289	0.0000	1.393986710	
4.6484	0.0000	1.178572707	
4.6680	0.0000	1.168884989	
4.6875	0.0000	1.442485764	
4.7070	0.0000	0.080330128	
4.7266	0.0000	-0.708755333	
4.7461	0.0000	-0.644545648	
4.7656	0.0000	-0.791477158	
4.7852	0.0000	-0.608485436	
4.8047	0.0000	-0.757943008	
4.8242	0.0000	-0.930860713	
4.8437	0.0000	-0.709091245	
4.8633	0.0000	-0.724801876	
4.8828	0.0000	-0.605032255	
4.9023	0.0000	-0.703145593	
4.9219	0.0000	-0.569791669	
4.9414	0.0000	-0.680229639	
4.9609	0.0000	-0.480418775	
4.9805	0.0000	-0.683390576	
0.0000	0.0195	-0.707354578	
0.0195	0.0195	-0.560752262	
0.0391	0.0195	-0.326258427	
0.0586	0.0195	-0.440203324	
0.0781	0.0195	-0.234413216	
0.0977	0.0195	-0.520973497	
0.1172	0.0195	-0.632983538	
0.1367	0.0195	-0.472528189	
0.1562	0.0195	-0.435594604	
0.1758	0.0195	-0.416313223	
0.1953	0.0195	-0.379218400	
0.2148	0.0195	-0.129988081	
0.2344	0.0195	1.159620521	
0.2539	0.0195	1.587203610	
0.2734	0.0195	1.804471850	
0.2930	0.0195	1.861926333	
0.3125	0.0195	1.746493343	
0.3320	0.0195	1.554008732	
0.3516	0.0195	1.912071359	
0.3711	0.0195	1.747420462	
0.3906	0.0195	1.156026257	
0.4102	0.0195	0.418426113	
0.4297	0.0195	0.888868285	
0.4492	0.0195	1.321476626	
0.4688	0.0195	0.737438906	
0.4883	0.0195	-0.722719218	
0.5078	0.0195	-0.675261492	
0.5273	0.0195	-0.946816559	
0.5469	0.0195	-0.774873001	
0.5664	0.0195	-0.793079461	
0.5859	0.0195	-0.592663954	
0.6055	0.0195	-0.280980774	
0.6250	0.0195	1.112115768	
0.6445	0.0195	1.650462662	
0.6641	0.0195	0.520889519	
0.6836	0.0195	-0.411768326	
0.7031	0.0195	-0.564783212	
0.7227	0.0195	-0.571289839	
0.7422	0.0195	-0.792578951	
0.7617	0.0195	-0.723582513	
0.7812	0.0195	-0.589019303	
0.8008	0.0195	-0.580073952	
0.8203	0.0195	-0.522985613	
0.8398	0.0195	-0.432611700	
0.8594	0.0195	-0.488833384	
0.8789	0.0195	-0.456186043	
0.8984	0.0195	-0.932738464	
0.9180	0.0195	-0.652913230	
0.9375	0.0195	-0.498423688	
0.9570	0.0195	-0.676981364	
0.9766	0.0195	-0.484711737	
0.9961	0.0195	-0.634501863	
1.0156	0.0195	-0.697330947	
1.0352	0.0195	-0.910077803	
1.0547	0.0195	-0.733669967	
1.0742	0.0195	-0.612597005	
1.0938	0.0195	-0.655435933	
1.1133	0.0195	-0.933128123	
1.1328	0.0195	-0.695520378	
1.1523	0.0195	-0.894357096	
1.1719	0.0195	-0.924589226	
1.1914	0.0195	-1.119206882	
1.2109	0.0195	-0.969285750	
1.2305	0.0195	-0.459142074	
1.2500	0.0195	-0.244658549	
1.2695	0.0195	-0.423353950	
1.2891	0.0195	-0.425342552	
1.3086	0.0195	-0.599298227	
1.3281	0.0195	-0.670981966	
1.3477	0.0195	-0.776498817	
1.3672	0.0195	-0.541353312	
1.3867	0.0195	1.255832595	
1.4062	0.0195	1.356767599	
1.4258	0.0195	1.583985568	
1.4453	0.0195	1.631617968	
1.4648	0.0195	1.588668189	
1.4844	0.0195	1.518139989	
1.5039	0.0195	0.881814121	
1.5234	0.0195	-0.080511521	
1.5430	0.0195	-0.584410583	
1.5625	0.0195	-0.748819623	
1.5820	0.0195	-0.903517431	
1.6016	0.0195	-0.734691141	
1.6211	0.0195	-0.929923517	
1.6406	0.0195	-0.648556444	
1.6602	0.0195	0.871353804	
1.6797	0.0195	1.044523444	
1.6992	0.0195	0.571256247	
1.7188	0.0195	0.135416428	
1.7383	0.0195	0.233835447	
1.7578	0.0195	0.476495316	
1.7773	0.0195	0.298300425	
1.7969	0.0195	-0.089990973	
1.8164	0.0195	-0.351925505	
1.8359	0.0195	-0.584739777	
1.8555	0.0195	-0.610850260	
1.8750	0.0195	-0.525397466	
1.8945	0.0195	0.359194652	
1.9141	0.0195	1.651241979	
1.9336	0.0195	1.814334242	
1.9531	0.0195	1.252392850	
1.9727	0.0195	1.483776135	
1.9922	0.0195	1.427907159	
2.0117	0.0195	1.154192174	
2.0312	0.0195	-0.550543879	
2.0508	0.0195	-1.057314994	
2.0703	0.0195	-0.992930635	
2.0898	0.0195	-0.772817216	
2.1094	0.0195	-0.870164674	
2.1289	0.0195	-0.633228754	
2.1484	0.0195	-0.559317915	
2.1680	0.0195	-0.544282469	
2.1875	0.0195	-0.656668732	
2.2070	0.0195	-0.831507857	
2.2266	0.0195	-0.700125739	
2.2461	0.0195	-0.730777760	
2.2656	0.0195	-0.808175371	
2.2852	0.0195	-0.860796073	
2.3047	0.0195	-0.725114274	
2.3242	0.0195	0.451610914	
2.3438	0.0195	-0.092611091	
2.3633	0.0195	-1.217568796	
2.3828	0.0195	-0.966833588	
2.4023	0.0195	-1.180222038	
2.4219	0.0195	-0.914061726	
2.4414	0.0195	-0.887860547	
2.4609	0.0195	-0.890228731	
2.4805	0.0195	-0.720166282	
2.5000	0.0195	-0.963729756	
2.5195	0.0195	-1.083842008	
2.5391	0.0195	-0.985557354	
2.5586	0.0195	-1.045175114	
2.5781	0.0195	0.369120868	
2.5977	0.0195	1.537958830	
2.6172	0.0195	1.617570105	
2.6367	0.0195	1.643294288	
2.6562	0.0195	1.720540739	
2.6758	0.0195	1.747198759	
2.6953	0.0195	1.764672930	
2.7148	0.0195	1.954356031	
2.7344	0.0195	2.045361460	
2.7539	0.0195	1.936734059	
2.7734	0.0195	2.071985889	
2.7930	0.0195	0.561262849	
2.8125	0.0195	-0.237446507	
2.8320	0.0195	-0.125077039	
2.8516	0.0195	-0.274628667	
2.8711	0.0195	-0.291239543	
2.8906	0.0195	-0.593036817	
2.9102	0.0195	-0.499320574	
2.9297	0.0195	-0.375063161	
2.9492	0.0195	0.049325399	
2.9688	0.0195	-0.040107959	
2.9883	0.0195	-0.296520088	
3.0078	0.0195	-0.021034844	
3.0273	0.0195	0.239821408	
3.0469	0.0195	-0.179293325	
3.0664	0.0195	-0.433407813	
3.0859	0.0195	-0.471879878	
3.1055	0.0195	-0.384461995	
3.1250	0.0195	-0.503821802	
3.1445	0.0195	-0.536448989	
3.1641	0.0195	-0.587158348	
3.1836	0.0195	-0.150905355	
3.2031	0.0195	-0.122047108	
3.2227	0.0195	-0.321713530	
3.2422	0.0195	-0.439904362	
3.2617	0.0195	-0.376138082	
3.2812	0.0195	-0.393242749	
3.3008	0.0195	-0.304659249	
3.3203	0.0195	0.528991730	
3.3398	0.0195	1.865466851	
3.3594	0.0195	1.460483959	
3.3789	0.0195	0.074764057	
3.3984	0.0195	-0.132027070	
3.4180	0.0195	-0.467311467	
3.4375	0.0195	-0.296143866	
3.4570	0.0195	-0.081136318	
3.4766	0.0195	-0.344118897	
3.4961	0.0195	-0.309116809	
3.5156	0.0195	-0.115123950	
3.5352	0.0195	0.272918872	
3.5547	0.0195	0.318737345	
3.5742	0.0195	-0.327534894	
3.5938	0.0195	-0.411113297	
3.6133	0.0195	-0.240335355	
3.6328	0.0195	-0.175605006	
3.6523	0.0195	0.309009317	
3.6719	0.0195	0.978483036	
3.6914	0.0195	1.894886073	
3.7109	0.0195	1.696845468	
3.7305	0.0195	1.887186957	
3.7500	0.0195	2.042573386	
3.7695	0.0195	2.145483556	
3.7891	0.0195	1.930801843	
3.8086	0.0195	1.790457578	
3.8281	0.0195	1.562480446	
3.8477	0.0195	1.838882732	
3.8672	0.0195	1.565819417	
3.8867	0.0195	-0.026164229	
3.9063	0.0195	-0.400978815	
3.9258	0.0195	-0.367659649	
3.9453	0.0195	-0.204070235	
3.9648	0.0195	-0.136222618	
3.9844	0.0195	-0.550429669	
4.0039	0.0195	-0.230170641	
4.0234	0.0195	-0.232810913	
4.0430	0.0195	-0.124378341	
4.0625	0.0195	-0.171678188	
4.0820	0.0195	-0.382191226	
4.1016	0.0195	-0.290352734	
4.1211	0.0195	-0.509545752	
4.1406	0.0195	-0.443105608	
4.1602	0.0195	-0.239569474	
4.1797	0.0195	-0.326520438	
4.1992	0.0195	-0.443300438	
4.2187	0.0195	-0.602926083	
4.2383	0.0195	-0.247708635	
4.2578	0.0195	-0.385086792	
4.2773	0.0195	-0.374552574	
4.2969	0.0195	-0.295821390	
4.3164	0.0195	-0.468426697	
4.3359	0.0195	-0.535864501	
4.3555	0.0195	-0.363830246	
4.3750	0.0195	-0.317971464	
4.3945	0.0195	-0.368939476	
4.4141	0.0195	-0.683424167	
4.4336	0.0195	-0.639836154	
4.4531	0.0195	-0.452319690	
4.4727	0.0195	-0.472988389	
4.4922	0.0195	-0.596778883	
4.5117	0.0195	-0.639322208	
4.5312	0.0195	-0.907477840	
4.5508	0.0195	0.204083672	
4.5703	0.0195	1.459073126	
4.5898	0.0195	1.197410683	
4.6094	0.0195	1.158767303	
4.6289	0.0195	1.181555611	
4.6484	0.0195	1.256202098	
4.6680	0.0195	1.390372291	
4.6875	0.0195	1.245983639	
4.7070	0.0195	-0.500627274	
4.7266	0.0195	-0.634780670	
4.7461	0.0195	-0.654844727	
4.7656	0.0195	-0.711157108	
4.7852	0.0195	-0.610050788	
4.8047	0.0195	-0.919631156	
4.8242	0.0195	-0.830479965	
4.8437	0.0195	-0.722615085	
4.8633	0.0195	-0.711264600	
4.8828	0.0195	-0.322345045	
4.9023	0.0195	-0.156085127	
4.9219	0.0195	-0.568898141	
4.9414	0.0195	-0.848958514	
4.9609	0.0195	-0.760573203	
4.9805	0.0195	-1.117893464	
0.0000	0.0391	-0.991311536	
0.0195	0.0391	-0.886852810	
0.0391	0.0391	-0.888985854	
0.0586	0.0391	-0.696746459	
0.0781	0.0391	-0.697240251	
0.0977	0.0391	-0.537879976	
0.1172	0.0391	-0.553315158	
0.1367	0.0391	-0.738184632	
0.1562	0.0391	-0.393830596	
0.1758	0.0391	-0.490301322	
0.1953	0.0391	-0.584487843	
0.2148	0.0391	0.550994002	
0.2344	0.0391	1.644953696	
0.2539	0.0391	1.907146881	
0.2734	0.0391	1.973731467	
0.2930	0.0391	1.874811938	
0.3125	0.0391	1.573229648	
0.3320	0.0391	1.674641648	
0.3516	0.0391	1.558355440	
0.3711	0.0391	1.470776319	
0.3906	0.0391	0.622251132	
0.4102	0.0391	-0.633346324	
0.4297	0.0391	-0.336463450	
0.4492	0.0391	-0.464644321	
0.4688	0.0391	-0.445883605	
0.4883	0.0391	-0.542811172	
0.5078	0.0391	-0.641132777	
0.5273	0.0391	-0.435215022	
0.5469	0.0391	-0.850816111	
0.5664	0.0391	-0.901992388	
0.5859	0.0391	-0.453908556	
0.6055	0.0391	1.096180076	
0.6250	0.0391	1.694662036	
0.6445	0.0391	1.507538589	
0.6641	0.0391	1.512080127	
0.6836	0.0391	-0.096547986	
0.7031	0.0391	-0.357898030	
0.7227	0.0391	-0.645274579	
0.7422	0.0391	-0.577779669	
0.7617	0.0391	-0.368811829	
