Data Size:	256 x 256
Surface Size:	5.0000 x 5.0000
X Unit:	MicroMeter
Y Unit:	MicroMeter
Z Unit:	NanoMeter

X	Y	Z
0.0000	0.0000	3.964466828	
0.0195	0.0000	3.754857395	
0.0391	0.0000	3.577979280	
0.0586	0.0000	3.219117181	
0.0781	0.0000	3.108937864	
0.0977	0.0000	3.035897038	
0.1172	0.0000	3.124900428	
0.1367	0.0000	3.070240738	
0.1562	0.0000	2.471563949	
0.1758	0.0000	2.376111038	
0.1953	0.0000	2.591847516	
0.2148	0.0000	2.475917375	
0.2344	0.0000	2.649355745	
0.2539	0.0000	1.946787921	
0.2734	0.0000	1.973660926	
0.2930	0.0000	2.103135060	
0.3125	0.0000	0.971244120	
0.3320	0.0000	0.246479195	
0.3516	0.0000	1.160698800	
0.3711	0.0000	1.160967530	
0.3906	0.0000	1.115820883	
0.4102	0.0000	0.919003000	
0.4297	0.0000	0.876919875	
0.4492	0.0000	0.748359423	
0.4688	0.0000	0.427871974	
0.4883	0.0000	0.315435324	
0.5078	0.0000	0.463344340	
0.5273	0.0000	0.315059102	
0.5469	0.0000	-0.069923557	
0.5664	0.0000	-0.197301597	
0.5859	0.0000	-0.150488824	
0.6055	0.0000	0.000591206	
0.6250	0.0000	0.011985360	
0.6445	0.0000	-0.357410957	
0.6641	0.0000	-0.528162026	
0.6836	0.0000	-0.887884061	
0.7031	0.0000	-1.225892709	
0.7227	0.0000	-1.654624619	
0.7422	0.0000	-1.251099587	
0.7617	0.0000	-1.397772444	
0.7812	0.0000	-1.311133878	
0.8008	0.0000	-1.364826141	
0.8203	0.0000	-1.383261022	
0.8398	0.0000	-1.698105140	
0.8594	0.0000	-1.916206442	
0.8789	0.0000	-2.582603202	
0.8984	0.0000	-2.626137469	
0.9180	0.0000	-2.457912462	
0.9375	0.0000	-2.488440195	
0.9570	0.0000	-2.815215927	
0.9766	0.0000	-3.037616911	
0.9961	0.0000	-3.165747395	
1.0156	0.0000	-3.399166310	
1.0352	0.0000	-3.003595687	
1.0547	0.0000	-3.135757122	
1.0742	0.0000	-3.162845110	
1.0938	0.0000	-3.255180753	
1.1133	0.0000	-3.457050761	
1.1328	0.0000	-3.713096746	
1.1523	0.0000	-3.720782425	
1.1719	0.0000	-2.452322878	
1.1914	0.0000	-1.918087553	
1.2109	0.0000	-2.272596225	
1.2305	0.0000	-2.297373135	
1.2500	0.0000	-2.443132310	
1.2695	0.0000	-2.347464415	
1.2891	0.0000	-2.540358840	
1.3086	0.0000	-2.727233711	
1.3281	0.0000	-2.882129708	
1.3477	0.0000	1.444585218	
1.3672	0.0000	3.610495616	
1.3867	0.0000	-2.413625751	
1.4062	0.0000	-3.558630717	
1.4258	0.0000	-3.560834304	
1.4453	0.0000	-3.421417158	
1.4648	0.0000	-3.414161446	
1.4844	0.0000	-3.571314775	
1.5039	0.0000	-3.491770683	
1.5234	0.0000	-3.641775793	
1.5430	0.0000	-3.931251795	
1.5625	0.0000	-4.156770046	
1.5820	0.0000	-4.200841773	
1.6016	0.0000	-4.180633274	
1.6211	0.0000	-4.584212052	
1.6406	0.0000	-4.737549415	
1.6602	0.0000	-4.777160223	
1.6797	0.0000	-4.919157178	
1.6992	0.0000	-5.137419718	
1.7188	0.0000	-5.056639467	
1.7383	0.0000	-4.966346173	
1.7578	0.0000	-5.217178795	
1.7773	0.0000	-5.472149859	
1.7969	0.0000	-5.487521218	
1.8164	0.0000	-5.488811122	
1.8359	0.0000	-5.882769365	
1.8555	0.0000	-6.243405082	
1.8750	0.0000	-6.631988724	
1.8945	0.0000	-8.101082121	
1.9141	0.0000	-8.981280503	
1.9336	0.0000	-9.119837713	
1.9531	0.0000	-9.466714452	
1.9727	0.0000	-9.125104822	
1.9922	0.0000	-9.243776009	
2.0117	0.0000	-9.702121969	
2.0312	0.0000	-9.702981906	
2.0508	0.0000	-9.873840467	
2.0703	0.0000	-10.351857467	
2.0898	0.0000	-9.824877853	
2.1094	0.0000	-10.063026417	
2.1289	0.0000	-10.429197973	
2.1484	0.0000	-10.496702960	
2.1680	0.0000	-10.593553267	
2.1875	0.0000	-10.802625240	
2.2070	0.0000	-10.872710035	
2.2266	0.0000	-11.019651623	
2.2461	0.0000	-11.214480904	
2.2656	0.0000	-11.595325120	
2.2852	0.0000	-11.586618267	
2.3047	0.0000	-11.459831433	
2.3242	0.0000	-11.498636051	
2.3438	0.0000	-11.628916376	
2.3633	0.0000	-11.654230746	
2.3828	0.0000	-11.681103750	
2.4023	0.0000	-11.718779702	
2.4219	0.0000	-11.713727577	
2.4414	0.0000	-11.842073045	
2.4609	0.0000	-11.876739221	
2.4805	0.0000	-12.204697365	
2.5000	0.0000	-12.390228586	
2.5195	0.0000	-12.738019008	
2.5391	0.0000	-12.941823872	
2.5586	0.0000	-13.671372192	
2.5781	0.0000	-14.104887497	
2.5977	0.0000	-13.262580051	
2.6172	0.0000	-13.342554112	
2.6367	0.0000	-13.457463078	
2.6562	0.0000	-13.260430211	
2.6758	0.0000	-13.438383245	
2.6953	0.0000	-14.246078261	
2.7148	0.0000	-14.275531074	
2.7344	0.0000	-14.358837387	
2.7539	0.0000	-14.536951660	
2.7734	0.0000	-14.475143750	
2.7930	0.0000	-14.618161878	
2.8125	0.0000	-14.734844463	
2.8320	0.0000	-14.935263329	
2.8516	0.0000	-15.012012629	
2.8711	0.0000	-15.124664263	
2.8906	0.0000	-15.123320613	
2.9102	0.0000	-15.375496885	
2.9297	0.0000	-15.406239602	
2.9492	0.0000	-15.716676547	
2.9688	0.0000	-15.840023637	
2.9883	0.0000	-15.896725676	
3.0078	0.0000	-15.946225749	
3.0273	0.0000	-13.045016209	
3.0469	0.0000	-15.732370381	
3.0664	0.0000	-16.691736634	
3.0859	0.0000	-16.559575199	
3.1055	0.0000	-16.667497184	
3.1250	0.0000	-16.592790232	
3.1445	0.0000	-14.586183003	
3.1641	0.0000	-11.120532881	
3.1836	0.0000	-4.826982773	
3.2031	0.0000	2.271145083	
3.2227	0.0000	7.930868512	
3.2422	0.0000	14.101394006	
3.2617	0.0000	20.386747848	
3.2812	0.0000	25.273173706	
3.3008	0.0000	30.481108188	
3.3203	0.0000	35.677433531	
3.3398	0.0000	40.835787320	
3.3594	0.0000	46.117353833	
3.3789	0.0000	49.972608771	
3.3984	0.0000	53.817840079	
3.4180	0.0000	57.531313047	
3.4375	0.0000	60.939696798	
3.4570	0.0000	64.328355763	
3.4766	0.0000	67.078270290	
3.4961	0.0000	68.745767078	
3.5156	0.0000	69.284678306	
3.5352	0.0000	71.016267209	
3.5547	0.0000	72.595459305	
3.5742	0.0000	72.696555547	
3.5938	0.0000	73.511076306	
3.6133	0.0000	74.779965822	
3.6328	0.0000	75.279239368	
3.6523	0.0000	74.914814557	
3.6719	0.0000	75.120527405	
3.6914	0.0000	74.704452680	
3.7109	0.0000	72.932903619	
3.7305	0.0000	71.353657777	
3.7500	0.0000	69.413668726	
3.7695	0.0000	66.788982399	
3.7891	0.0000	65.702936804	
3.8086	0.0000	63.853751635	
3.8281	0.0000	60.177417159	
3.8477	0.0000	56.646653747	
3.8672	0.0000	52.722254568	
3.8867	0.0000	47.458370492	
